r,mass_m
4.780999999999942,0.002415248032419072
4.790999999999942,0.0024301250026102445
4.8009999999999415,0.0024450610031606446
4.810999999999941,0.00246005613112662
4.820999999999941,0.002475110483408546
4.830999999999941,0.002490224156750577
4.840999999999941,0.0025053972477404006
4.8509999999999405,0.0025206298528089913
4.86099999999994,0.002535922068230364
4.87099999999994,0.00255127399012133
4.88099999999994,0.0025666857144412514
4.89099999999994,0.0025821573369917963
4.900999999999939,0.0025976889534166966
4.910999999999939,0.0026132806592015032
4.920999999999939,0.002628932549673343
4.930999999999939,0.0026446447200006774
4.9409999999999386,0.0026604172651930598
4.950999999999938,0.0026762502801008937
4.960999999999938,0.0026921438594151924
4.970999999999938,0.002708098097667338
4.980999999999938,0.002724113089228841
4.9909999999999375,0.0027401889283111013
5.000999999999937,0.0027563257089651687
5.010999999999937,0.002772523525081504
5.020999999999937,0.002788782470389741
5.030999999999937,0.002805102638458449
5.040999999999936,0.0028214841226948954
5.050999999999936,0.002837927016344808
5.060999999999936,0.0028544314124921404
5.070999999999936,0.0028709974040588347
5.080999999999936,0.0028876250838045865
5.090999999999935,0.0029043145443266105
5.100999999999935,0.002921065878059406
5.110999999999935,0.0029378791772745223
5.120999999999935,0.002954754534080326
5.1309999999999345,0.0029716920404217672
5.140999999999934,0.002988691788080148
5.150999999999934,0.00300575386867289
5.160999999999934,0.003022878373653303
5.170999999999934,0.0030400653943103532
5.180999999999933,0.003057315021768434
5.190999999999933,0.0030746273469871347
5.200999999999933,0.0030920024607610113
5.210999999999933,0.003109440453719358
5.220999999999933,0.003126941416325978
5.230999999999932,0.003144505438878955
5.240999999999932,0.003162132611510427
5.250999999999932,0.003179823024186358
5.260999999999932,0.0031975767667063106
5.2709999999999315,0.003215393928703222
5.280999999999931,0.0032332745996431766
5.290999999999931,0.003251218868825182
5.300999999999931,0.0032692268253809434
5.310999999999931,0.0032872985582746393
5.3209999999999305,0.003305434156302699
5.33099999999993,0.003323633708093578
5.34099999999993,0.0033418973021075364
5.35099999999993,0.0033602250266364163
5.36099999999993,0.00337861696980342
5.370999999999929,0.0033970732195628883
5.380999999999929,0.003415593863700081
5.390999999999929,0.0034341789898309555
5.400999999999929,0.0034528286854019477
5.4109999999999285,0.0034715430376897533
5.420999999999928,0.0034903221338011075
5.430999999999928,0.003509166060672568
5.440999999999928,0.0035280749050702973
5.450999999999928,0.003547048753589845
5.4609999999999275,0.003566087692655931
5.470999999999927,0.0035851918085222307
5.480999999999927,0.0036043611872711564
5.490999999999927,0.003623595914813645
5.500999999999927,0.003642896076888942
5.510999999999926,0.0036622617590643873
5.520999999999926,0.0036816930467352023
5.530999999999926,0.003701190025124275
5.540999999999926,0.0037207527792819496
5.5509999999999255,0.0037403813940858127
5.560999999999925,0.003760075954240482
5.570999999999925,0.0037798365442773957
5.580999999999925,0.0037996632485546005
5.590999999999925,0.0038195561512565437
5.6009999999999245,0.003839515336393862
5.610999999999924,0.0038595408878031724
5.620999999999924,0.0038796328891468643
5.630999999999924,0.0038997914239128906
5.640999999999924,0.003920016575414561
5.650999999999923,0.003940308426790335
5.660999999999923,0.003960667061003614
5.670999999999923,0.003981092560842537
5.680999999999923,0.004001585008919773
5.690999999999923,0.00402214448767232
5.700999999999922,0.004042771079361296
5.710999999999922,0.004063464866071737
5.720999999999922,0.004084225929712393
5.730999999999922,0.004105054352015528
5.7409999999999215,0.004125950214536713
5.750999999999921,0.004146913598654626
5.760999999999921,0.004167944585570854
5.770999999999921,0.004189043256309685
5.780999999999921,0.004210209691717916
5.79099999999992,0.004231443972464646
5.80099999999992,0.0042527461790410805
5.81099999999992,0.004274116391760334
5.82099999999992,0.004295554690757227
5.83099999999992,0.004317061155988093
5.840999999999919,0.004338635867230579
5.850999999999919,0.004360278904083451
5.860999999999919,0.004381990345966392
5.870999999999919,0.004403770272119816
5.8809999999999185,0.004425618761604663
5.890999999999918,0.0044475358933022124
5.900999999999918,0.004469521745913884
5.910999999999918,0.0044915763979610475
5.920999999999918,0.004513699927784826
5.9309999999999174,0.004535892413545908
5.940999999999917,0.004558153933224353
5.950999999999917,0.0045804845646194
5.960999999999917,0.0046028843853492775
5.970999999999917,0.004625353472851012
5.980999999999916,0.004647891904380241
5.990999999999916,0.004670499757011021
6.000999999999916,0.00469317710763564
6.010999999999916,0.004715924032964427
6.0209999999999155,0.004738740609525571
6.030999999999915,0.004761626913664925
6.040999999999915,0.004784583021545825
6.050999999999915,0.004807609009148906
6.060999999999915,0.004830704952271908
6.0709999999999145,0.004853870926529501
6.080999999999914,0.004877107007353095
6.090999999999914,0.004900413269990655
6.100999999999914,0.004923789789506522
6.110999999999914,0.004947236640781228
6.120999999999913,0.004970753898511314
6.130999999999913,0.004994341637209146
6.140999999999913,0.005017999931202739
6.150999999999913,0.005041728854635571
6.1609999999999125,0.005065528481466407
6.170999999999912,0.005089398885469117
6.180999999999912,0.0051133401402324976
6.190999999999912,0.005137352319160094
6.200999999999912,0.005161435495470022
6.2109999999999115,0.005185589742194791
6.220999999999911,0.005209815132181126
6.230999999999911,0.005234111738089791
