r,omega,theta,phi,rho,m
1.490100000000001,0.4939503721753045,3.141592653589793,0.04485511000586183,0.0,0.19855815327262966
1.500100000000001,0.49386877495731085,3.141592653589793,0.045471224521084,0.0,0.20271686905104455
1.510100000000001,0.4937866341532557,3.141592653589793,0.04609173518003139,0.0,0.20693461353626066
1.5201000000000011,0.49370394984339644,3.141592653589793,0.04671664686086913,0.0,0.21121180951791493
1.5301000000000011,0.49362072210851543,3.141592653589793,0.04734596446021148,0.0,0.21554887801580877
1.5401000000000011,0.49353695102991946,3.141592653589793,0.04797969289276429,0.0,0.21994623818254672
1.5501000000000011,0.49345263668943967,3.141592653589793,0.04861783709096264,0.0,0.2244043072042592
1.5601000000000012,0.49336777916943125,3.141592653589793,0.04926040200460351,0.0,0.2289235001994009
1.5701000000000012,0.49328237855277324,3.141592653589793,0.04990739260047355,0.0,0.23350423011561697
1.5801000000000012,0.49319643492286813,3.141592653589793,0.050558813861971794,0.0,0.23814690762467053
1.5901000000000012,0.49310994836364175,3.141592653589793,0.05121467078872732,0.0,0.24285194101542482
1.6001000000000012,0.4930229189595429,3.141592653589793,0.051874968396211786,0.0,0.24761973608487503
1.6101000000000012,0.4929353467955433,3.141592653589793,0.05253971171534679,0.0,0.252450696027225
1.6201000000000012,0.492847231957137,3.141592653589793,0.05320890579210603,0.0,0.25734522132100524
1.6301000000000012,0.49275857453034033,3.141592653589793,0.05388255568711212,0.0,0.2623037096142296
1.6401000000000012,0.4926693746016917,3.141592653589793,0.0545606664752282,0.0,0.26732655560758833
1.6501000000000012,0.492579632258251,3.141592653589793,0.055243243245143986,0.0,0.27241415093567684
1.6601000000000012,0.4924893475875999,3.141592653589793,0.055930291098956544,0.0,0.27756688404626056
1.6701000000000013,0.49239852067784085,3.141592653589793,0.05662181515174547,0.0,0.2827851400775762
1.6801000000000013,0.49230715161759747,3.141592653589793,0.05731782053114255,0.0,0.2880693007336725
1.6901000000000013,0.4922152404960139,3.141592653589793,0.058018312376895836,0.0,0.29341974415779265
1.7001000000000013,0.4921227874027546,3.141592653589793,0.05872329584042803,0.0,0.29883684480380396
1.7101000000000013,0.49202979242800415,3.141592653589793,0.05943277608438916,0.0,0.3043209733056791
1.7201000000000013,0.4919362556624669,3.141592653589793,0.06014675828220354,0.0,0.3098724963450364
1.7301000000000013,0.4918421771973668,3.141592653589793,0.06086524761761081,0.0,0.31549177651674687
1.7401000000000013,0.49174755712444684,3.141592653589793,0.06158824928420116,0.0,0.3211791721926175
1.7501000000000013,0.4916523955359691,3.141592653589793,0.06231576848494463,0.0,0.3269350373831605
1.7601000000000013,0.49155669252471434,3.141592653589793,0.06304781043171433,0.0,0.33275972159746153
1.7701000000000013,0.4914604481839816,3.141592653589793,0.06378438034480374,0.0,0.3386535697011591
1.7801000000000013,0.49136366260758807,3.141592653589793,0.06452548345243776,0.0,0.34461692177255066
1.7901000000000014,0.49126633588986873,3.141592653589793,0.0652711249902777,0.0,0.3506501129568406
1.8001000000000014,0.4911684681256761,3.141592653589793,0.06602131020092,0.0,0.356753473318549
1.8101000000000014,0.49107005941037984,3.141592653589793,0.06677604433338868,0.0,0.36292732769209873
1.8201000000000014,0.49097110983986664,3.141592653589793,0.06753533264262146,0.0,0.3691719955306031
1.8301000000000014,0.4908716195105397,3.141592653589793,0.06829918038894946,0.0,0.3754877907528754
1.8401000000000014,0.4907715885193187,3.141592653589793,0.06906759283757047,0.0,0.38187502158868475
1.8501000000000014,0.4906710169636392,3.141592653589793,0.06984057525801572,0.0,0.3883339904222837
1.8601000000000014,0.4905699049414526,3.141592653589793,0.07061813292361006,0.0,0.39486499363423533
1.8701000000000014,0.4904682525512257,3.141592653589793,0.07140027111092548,0.0,0.40146832144156824
1.8801000000000014,0.4903660598919405,3.141592653589793,0.07218699509922799,0.0,0.4081442577362915
1.8901000000000014,0.49026332706309367,3.141592653589793,0.07297831016991778,0.0,0.4148930799223012
1.9001000000000015,0.49016005416469655,3.141592653589793,0.07377422160596248,0.0,0.4217150587507143
1.9101000000000015,0.4900562412972746,3.141592653589793,0.07457473469132364,0.0,0.4286104581536655
1.9201000000000015,0.4899518885618673,3.141592653589793,0.0753798547103763,0.0,0.435579535076606
1.9301000000000015,0.4898469960600275,3.141592653589793,0.07618958694732146,0.0,0.4426225393091453
1.9401000000000015,0.4897415638938216,3.141592653589793,0.07700393668559166,0.0,0.44973971331447726
1.9501000000000015,0.48963559216582886,3.141592653589793,0.07782290920724937,0.0,0.4569312920574365
1.9601000000000015,0.4895290809791411,3.141592653589793,0.07864650979237822,0.0,0.46419750283123073
1.9701000000000015,0.48942203043736265,3.141592653589793,0.07947474371846709,0.0,0.47153856508289865
1.9801000000000015,0.4893144406446097,3.141592653589793,0.08030761625978684,0.0,0.47895469023754395
