r,omega,theta,phi,rho,m
0.9801000000000007,0.4973893218516787,0.0,-1.5899515404711044,0.0,0.054551458613112946
0.9901000000000008,0.4973355415766796,0.0,-1.5903493901948966,0.0,0.056277255034774744
1.0001000000000007,0.4972812143237252,0.0,-1.5907514187435636,0.0,0.05803989129418024
1.0101000000000007,0.49722634014601436,0.0,-1.5911576296792571,0.0,0.05983979192797856
1.0201000000000007,0.4971709190972815,0.0,-1.591568026595449,0.0,0.0616773824630693
1.0301000000000007,0.49711495123179605,0.0,-1.5919826131167631,0.0,0.06355308939668582
1.0401000000000007,0.49705843660436266,0.0,-1.5924013928988028,0.0,0.06546734017541
1.0501000000000007,0.49700137527032073,0.0,-1.592824369627977,0.0,0.0674205631731007
1.0601000000000007,0.4969437672855445,0.0,-1.5932515470213224,0.0,0.06941318766771759
1.0701000000000007,0.4968856127064427,0.0,-1.5936829288263243,0.0,0.07144564381702248
1.0801000000000007,0.49682691158995845,0.0,-1.5941185188207332,0.0,0.0735183626331397
1.0901000000000007,0.49676766399356903,0.0,-1.5945583208123784,0.0,0.07563177595595726
1.1001000000000007,0.49670786997528577,0.0,-1.5950023386389802,0.0,0.07778631642535026
1.1101000000000008,0.49664752959365377,0.0,-1.5954505761679576,0.0,0.0799824174522082
1.1201000000000008,0.4965866429077519,0.0,-1.5959030372962335,0.0,0.08222051318824734
1.1301000000000008,0.49652520997719246,0.0,-1.5963597259500373,0.0,0.08450103849458973
1.1401000000000008,0.496463230862121,0.0,-1.5968206460847036,0.0,0.08682442890908998
1.1501000000000008,0.49640070562321625,0.0,-1.5972858016844687,0.0,0.08919112061239107
1.1601000000000008,0.49633763432168976,0.0,-1.5977551967622627,0.0,0.09160155039269045
1.1701000000000008,0.49627401701928586,0.0,-1.5982288353595002,0.0,0.09405615560919754
1.1801000000000008,0.4962098537782814,0.0,-1.5987067215458661,0.0,0.09655537415426366
1.1901000000000008,0.4961451446614856,0.0,-1.5991888594190986,0.0,0.09909964441416574
1.2001000000000008,0.4960798897322398,0.0,-1.59967525310477,0.0,0.10168940522852483
1.2101000000000008,0.49601408905441735,0.0,-1.600165906756062,0.0,0.1043250958483404
1.2201000000000009,0.4959477426924232,0.0,-1.6006608245535405,0.0,0.10700715589262177
1.2301000000000009,0.495880850711194,0.0,-1.6011600107049238,0.0,0.10973602530359784
1.2401000000000009,0.4958134131761977,0.0,-1.6016634694448497,0.0,0.11251214430048617
1.2501000000000009,0.4957454301534334,0.0,-1.6021712050346384,0.0,0.11533595333180292
1.2601000000000009,0.4956769017094312,0.0,-1.6026832217620517,0.0,0.11820789302619476
1.270100000000001,0.4956078279112518,0.0,-1.6031995239410484,0.0,0.12112840414177435
1.280100000000001,0.4955382088264865,0.0,-1.6037201159115366,0.0,0.12409792751394084
1.290100000000001,0.49546804452325705,0.0,-1.6042450020391228,0.0,0.127116904001667
1.300100000000001,0.4953973350702151,0.0,-1.6047741867148553,0.0,0.13018577443223472
1.310100000000001,0.49532608053654237,0.0,-1.6053076743549661,0.0,0.1333049795444008
1.320100000000001,0.4952542809919501,0.0,-1.6058454694006083,0.0,0.136474959929975
1.330100000000001,0.4951819365066792,0.0,-1.606387576317589,0.0,0.13969615597379273
1.340100000000001,0.49510904715149956,0.0,-1.6069339995960987,0.0,0.14296900779206448
1.350100000000001,0.4950356129977104,0.0,-1.6074847437504376,0.0,0.14629395516908472
1.360100000000001,0.49496163411713945,0.0,-1.6080398133187368,0.0,0.14967143749228326
1.370100000000001,0.4948871105821433,0.0,-1.6085992128626756,0.0,0.15310189368560173
