phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
-0.7363107781851077,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,-0.9951847266721967,3.0965530160635664e-17
-0.6872233929727672,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,-0.9807852804032305,6.812416635339845e-17
-0.6381360077604268,2.117000016612675,2.1170000166126752,2.117000016612675,3.096553016063566e-17,-0.956940335732209,6.1931060321271315e-18
-0.5890486225480862,2.117000016612675,2.1170000166126752,2.117000016612675,-1.4437678437396374e-16,-0.9238795325112866,-5.651209254316007e-17
-0.5399612373357456,2.117000016612675,2.1170000166126752,2.117000016612675,-5.651209254316007e-17,-0.8819212643483549,-5.1093124765048836e-17
-0.4908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,-3.6384497938746905e-17,-0.8314696123025451,5.573795428914419e-17
-0.44178646691106466,2.117000016612675,2.117000016612675,2.117000016612675,-3.870691270079458e-18,-0.7730104533627369,-8.051037841765272e-17
-0.39269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,1.391513511593565e-16,-0.7071067811865475,-4.219053484386609e-17
-0.3436116964863836,2.117000016612675,2.1170000166126752,2.117000016612675,-1.1457246159435192e-16,-0.6343932841636455,-8.051037841765271e-17
-0.2945243112740431,2.117000016612675,2.117000016612675,2.117000016612675,1.5482765080317832e-17,-0.5555702330196021,5.573795428914419e-17
-0.2454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.4713967368259977,-3.7158636192762793e-17
-0.19634954084936207,2.1170000166126752,2.1170000166126752,2.1170000166126752,-4.954484825701704e-17,-0.3826834323650897,-9.908969651403408e-17
-0.14726215563702155,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.2902846772544623,2.477242412850853e-17
-0.09817477042468103,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.19509032201612825,-4.954484825701706e-17
-0.04908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,1.362483327067969e-16,-0.09801714032956058,-9.908969651403412e-17
0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-9.908969651403412e-17,0.0
0.04908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,-1.362483327067969e-16,0.09801714032956048,9.908969651403412e-17
0.09817477042468103,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,0.19509032201612836,4.954484825701706e-17
0.14726215563702155,2.117000016612675,2.117000016612675,2.117000016612675,-6.812416635339845e-17,0.2902846772544624,-2.477242412850853e-17
0.19634954084936207,2.1170000166126752,2.1170000166126752,2.1170000166126752,4.954484825701704e-17,0.3826834323650896,9.908969651403408e-17
0.2454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,0.4713967368259977,3.7158636192762793e-17
0.2945243112740431,2.117000016612675,2.117000016612675,2.117000016612675,-1.5482765080317832e-17,0.5555702330196022,-5.573795428914419e-17
0.3436116964863836,2.1170000166126752,2.117000016612675,2.1170000166126752,1.1457246159435192e-16,0.6343932841636455,8.051037841765271e-17
0.39269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,-1.391513511593565e-16,0.7071067811865476,4.219053484386609e-17
0.44178646691106466,2.117000016612675,2.117000016612675,2.117000016612675,3.870691270079458e-18,0.773010453362737,8.051037841765272e-17
0.4908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,3.6384497938746905e-17,0.8314696123025452,-5.573795428914419e-17
0.5399612373357456,2.1170000166126752,2.117000016612675,2.1170000166126752,5.651209254316007e-17,0.8819212643483547,5.1093124765048836e-17
0.5890486225480862,2.1170000166126752,2.117000016612675,2.1170000166126752,1.4437678437396374e-16,0.9238795325112865,5.651209254316007e-17
0.6381360077604268,2.1170000166126752,2.117000016612675,2.1170000166126752,-3.096553016063566e-17,0.9569403357322088,-6.1931060321271315e-18
0.6872233929727672,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,0.9807852804032302,-6.812416635339845e-17
0.7363107781851077,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.9951847266721969,-3.0965530160635664e-17
0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-4.335174222488993e-17,1.0,1.8579318096381397e-17
0.8344855486097889,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,0.9951847266721969,3.0965530160635664e-17
0.8835729338221293,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,0.9807852804032302,6.812416635339845e-17
