theta,phi,rho,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
-6.283185307179586,5.105088062083414,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,-0.7071067811865478,1.1001166257299979e-32
-6.283185307179586,5.301437602932776,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,-0.9238795325112864,-5.500583128649989e-33
-6.283185307179586,5.497787143782138,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.144289381528412e-32,-1.0,-5.144289381528412e-32
-6.283185307179586,5.6941366846315,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.750291564324995e-32,-0.9238795325112866,2.750291564324995e-32
-6.283185307179586,5.890486225480862,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,4.4004665029199915e-32,-0.7071067811865485,-4.4004665029199915e-32
-6.283185307179586,6.086835766330224,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.38268343236509056,5.500583128649989e-33
-6.283185307179586,6.283185307179586,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.197145255454877e-32,-4.898587196589413e-16,3.197145255454877e-32
-4.71238898038469,-6.283185307179586,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.9762569013116167e-33,4.898587196589413e-16,3.197145255454877e-32
-4.71238898038469,-6.086835766330224,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.3003498771899936e-32,0.38268343236509056,5.500583128649989e-33
-4.71238898038469,-5.890486225480862,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,0.7071067811865485,-1.1001166257299979e-32
-4.71238898038469,-5.6941366846315,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.850408190054993e-32,0.9238795325112866,-1.1001166257299979e-32
-4.71238898038469,-5.497787143782138,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,1.0,-4.4004665029199915e-32
-4.71238898038469,-5.301437602932776,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.3751457821624975e-32,0.9238795325112864,1.3751457821624975e-32
-4.71238898038469,-5.105088062083414,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-5.50058312864999e-32,0.7071067811865478,1.1001166257299979e-32
-4.71238898038469,-4.908738521234052,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.850408190054993e-32,0.38268343236508984,5.500583128649989e-33
-4.71238898038469,-4.71238898038469,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.0520139838616245e-32,-3.6739403974420594e-16,1.9762569013116167e-33
-4.71238898038469,-4.516039439535327,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-0.38268343236509045,1.1001166257299979e-32
-4.71238898038469,-4.319689898685965,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-0.7071067811865482,-7.700816380109986e-32
-4.71238898038469,-4.123340357836604,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.850408190054993e-32,-0.9238795325112866,-1.1001166257299979e-32
-4.71238898038469,-3.9269908169872414,-6.283185307179586,2.117000016612675,2.1170000166126752,2.117000016612675,1.1001166257299977e-32,-1.0000000000000002,-6.050641441514987e-32
-4.71238898038469,-3.730641276137879,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,-2.475262407892494e-32,-0.9238795325112863,3.3003498771899925e-32
-4.71238898038469,-3.5342917352885173,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,-0.7071067811865474,-1.1001166257299979e-32
-4.71238898038469,-3.3379421944391554,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-5.50058312864999e-32,-0.38268343236508995,-1.6501749385949968e-32
-4.71238898038469,-3.141592653589793,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,4.4992793479855734e-32,2.4492935982947064e-16,1.5985726277274384e-32
-4.71238898038469,-2.945243112740431,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,0.3826834323650904,3.850408190054993e-32
-4.71238898038469,-2.748893571891069,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,0.7071067811865477,2.2002332514599957e-32
-4.71238898038469,-2.552544031041707,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.3751457821624968e-33,0.9238795325112865,2.475262407892494e-32
-4.71238898038469,-2.356194490192345,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,1.0,-4.950524815784991e-32
-4.71238898038469,-2.1598449493429825,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,-2.475262407892494e-32,0.9238795325112863,3.3003498771899925e-32
-4.71238898038469,-1.9634954084936207,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-4.950524815784991e-32,0.7071067811865474,-2.2002332514599957e-32
-4.71238898038469,-1.7671458676442586,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.3003498771899936e-32,0.38268343236508956,-2.750291564324995e-32
-4.71238898038469,-1.5707963267948966,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,2.2496396739927861e-32,-1.2246467991473532e-16,-1.4009469375962765e-32
-4.71238898038469,-1.3744467859455345,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,4.4004665029199915e-32,-0.3826834323650899,1.1001166257299979e-32
-4.71238898038469,-1.1780972450961724,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,-0.7071067811865476,1.1001166257299979e-32
-4.71238898038469,-0.9817477042468103,-6.283185307179586,2.117000016612675,2.1170000166126752,2.117000016612675,5.5005831286499886e-33,-0.9238795325112868,2.475262407892495e-32
-4.71238898038469,-0.7853981633974483,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,-1.0,-4.950524815784991e-32
-4.71238898038469,-0.5890486225480862,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.850408190054993e-32,-0.9238795325112866,1.1001166257299979e-32
-4.71238898038469,-0.39269908169872414,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.7071067811865475,1.1001166257299979e-32
-4.71238898038469,-0.19634954084936207,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.2002332514599957e-32,-0.3826834323650897,5.500583128649989e-33
-4.71238898038469,0.0,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.0,0.0
-4.71238898038469,0.19634954084936207,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,0.3826834323650897,-5.500583128649989e-33
-4.71238898038469,0.39269908169872414,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.7071067811865475,-1.1001166257299979e-32
-4.71238898038469,0.5890486225480862,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.850408190054993e-32,0.9238795325112866,-1.1001166257299979e-32
-4.71238898038469,0.7853981633974483,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,1.0,4.950524815784991e-32
-4.71238898038469,0.9817477042468103,-6.283185307179586,2.1170000166126752,2.117000016612675,2.1170000166126752,-5.5005831286499886e-33,0.9238795325112865,-2.475262407892495e-32
-4.71238898038469,1.1780972450961724,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.2002332514599957e-32,0.7071067811865476,-1.1001166257299979e-32
-4.71238898038469,1.3744467859455345,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-4.4004665029199915e-32,0.3826834323650899,-1.1001166257299979e-32
-4.71238898038469,1.5707963267948966,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.2496396739927861e-32,1.2246467991473532e-16,1.4009469375962765e-32
-4.71238898038469,1.7671458676442586,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.3003498771899936e-32,-0.38268343236508956,2.750291564324995e-32
-4.71238898038469,1.9634954084936207,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,4.950524815784991e-32,-0.7071067811865474,2.2002332514599957e-32
-4.71238898038469,2.1598449493429825,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,2.475262407892494e-32,-0.9238795325112863,-3.3003498771899925e-32
-4.71238898038469,2.356194490192345,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-1.0,4.950524815784991e-32
-4.71238898038469,2.552544031041707,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,1.3751457821624968e-33,-0.9238795325112865,-2.475262407892494e-32
-4.71238898038469,2.748893571891069,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-2.2002332514599957e-32,-0.7071067811865477,-2.2002332514599957e-32
-4.71238898038469,2.945243112740431,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,-0.3826834323650904,-3.850408190054993e-32
-4.71238898038469,3.141592653589793,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-4.4992793479855734e-32,-2.4492935982947064e-16,-1.5985726277274384e-32
-4.71238898038469,3.3379421944391554,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.50058312864999e-32,0.38268343236508995,1.6501749385949968e-32
-4.71238898038469,3.5342917352885173,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,0.7071067811865474,1.1001166257299979e-32
-4.71238898038469,3.730641276137879,-6.283185307179586,2.1170000166126752,2.1170000166126752,2.1170000166126752,2.475262407892494e-32,0.9238795325112863,-3.3003498771899925e-32
-4.71238898038469,3.9269908169872414,-6.283185307179586,2.1170000166126752,2.117000016612675,2.1170000166126752,-1.1001166257299977e-32,0.9999999999999998,6.050641441514987e-32
-4.71238898038469,4.123340357836604,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.850408190054993e-32,0.9238795325112866,1.1001166257299979e-32
-4.71238898038469,4.319689898685965,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,0.7071067811865482,7.700816380109986e-32
-4.71238898038469,4.516039439535327,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,0.38268343236509045,-1.1001166257299979e-32
-4.71238898038469,4.71238898038469,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,2.0520139838616245e-32,3.6739403974420594e-16,-1.9762569013116167e-33
-4.71238898038469,4.908738521234052,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,3.850408190054993e-32,-0.38268343236508984,-5.500583128649989e-33
-4.71238898038469,5.105088062083414,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.50058312864999e-32,-0.7071067811865478,-1.1001166257299979e-32
-4.71238898038469,5.301437602932776,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.3751457821624975e-32,-0.9238795325112864,-1.3751457821624975e-32
-4.71238898038469,5.497787143782138,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,-1.0,4.4004665029199915e-32
-4.71238898038469,5.6941366846315,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.850408190054993e-32,-0.9238795325112866,1.1001166257299979e-32
-4.71238898038469,5.890486225480862,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,-0.7071067811865485,1.1001166257299979e-32
-4.71238898038469,6.086835766330224,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-3.3003498771899936e-32,-0.38268343236509056,-5.500583128649989e-33
-4.71238898038469,6.283185307179586,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.9762569013116167e-33,-4.898587196589413e-16,-3.197145255454877e-32
-4.71238898038469,-6.283185307179586,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.9762569013116167e-33,4.898587196589413e-16,1.9762569013116167e-33
-4.71238898038469,-6.086835766330224,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,0.38268343236509056,-1.1001166257299979e-32
-4.71238898038469,-5.890486225480862,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,0.7071067811865485,-1.1001166257299979e-32
-4.71238898038469,-5.6941366846315,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.9238795325112866,0.0
-4.71238898038469,-5.497787143782138,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-3.7191143930421e-33,1.0,-3.7191143930421e-33
-4.71238898038469,-5.301437602932776,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,0.9238795325112864,-1.6501749385949968e-32
-4.71238898038469,-5.105088062083414,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-2.2002332514599957e-32,0.7071067811865478,-2.2002332514599957e-32
-4.71238898038469,-4.908738521234052,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-3.3003498771899936e-32,0.38268343236508984,-3.3003498771899936e-32
-4.71238898038469,-4.71238898038469,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,2.3484525190583675e-32,-3.673940397442059e-16,2.3484525190583675e-32
-4.71238898038469,-4.516039439535327,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.38268343236509045,-5.500583128649989e-33
-4.71238898038469,-4.319689898685965,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.7071067811865482,-5.500583128649989e-33
-4.71238898038469,-4.123340357836604,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.9238795325112866,0.0
-4.71238898038469,-3.9269908169872414,-4.71238898038469,2.117000016612675,2.1170000166126752,2.117000016612675,9.141609060778925e-33,-1.0000000000000002,9.141609060778925e-33
-4.71238898038469,-3.730641276137879,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.3003498771899925e-32,-0.9238795325112863,-3.3003498771899925e-32
-4.71238898038469,-3.5342917352885173,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-3.3003498771899936e-32,-0.7071067811865474,-3.3003498771899936e-32
-4.71238898038469,-3.3379421944391554,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-4.950524815784991e-32,-0.38268343236508995,-4.950524815784991e-32
-4.71238898038469,-3.141592653589793,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,9.881284506558132e-34,2.449293598294707e-16,9.881284506558132e-34
-4.71238898038469,-2.945243112740431,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.3826834323650904,5.500583128649989e-33
-4.71238898038469,-2.748893571891069,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,0.7071067811865477,1.6501749385949968e-32
-4.71238898038469,-2.552544031041707,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,-5.500583128649987e-33,0.9238795325112865,-5.500583128649987e-33
-4.71238898038469,-2.356194490192345,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.286072345382103e-32,1.0,-1.286072345382103e-32
-4.71238898038469,-2.1598449493429825,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.3003498771899925e-32,0.9238795325112863,-3.3003498771899925e-32
-4.71238898038469,-1.9634954084936207,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-2.2002332514599957e-32,0.7071067811865474,-2.2002332514599957e-32
-4.71238898038469,-1.7671458676442586,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,0.38268343236508956,-1.1001166257299979e-32
-4.71238898038469,-1.5707963267948966,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,2.2496396739927867e-32,-1.2246467991473532e-16,2.2496396739927867e-32
-4.71238898038469,-1.3744467859455345,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,4.4004665029199915e-32,-0.3826834323650899,4.4004665029199915e-32
-4.71238898038469,-1.1780972450961724,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-0.7071067811865476,1.6501749385949968e-32
-4.71238898038469,-0.9817477042468103,-4.71238898038469,2.117000016612675,2.1170000166126752,2.117000016612675,-5.5005831286499886e-33,-0.9238795325112868,-5.5005831286499886e-33
-4.71238898038469,-0.7853981633974483,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.286072345382103e-32,-1.0,-1.286072345382103e-32
-4.71238898038469,-0.5890486225480862,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.9238795325112866,0.0
-4.71238898038469,-0.39269908169872414,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.7071067811865475,0.0
-4.71238898038469,-0.19634954084936207,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-3.850408190054993e-32,-0.3826834323650897,-3.850408190054993e-32
-4.71238898038469,0.0,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,1.9541996922534073e-47,0.0
-4.71238898038469,0.19634954084936207,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,3.850408190054993e-32,0.3826834323650897,3.850408190054993e-32
-4.71238898038469,0.39269908169872414,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.7071067811865475,0.0
-4.71238898038469,0.5890486225480862,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.9238795325112866,0.0
-4.71238898038469,0.7853981633974483,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.286072345382103e-32,1.0,1.286072345382103e-32
-4.71238898038469,0.9817477042468103,-4.71238898038469,2.1170000166126752,2.117000016612675,2.1170000166126752,5.5005831286499886e-33,0.9238795325112865,5.5005831286499886e-33
-4.71238898038469,1.1780972450961724,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,0.7071067811865476,-1.6501749385949968e-32
-4.71238898038469,1.3744467859455345,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-4.4004665029199915e-32,0.3826834323650899,-4.4004665029199915e-32
-4.71238898038469,1.5707963267948966,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-2.2496396739927867e-32,1.2246467991473532e-16,-2.2496396739927867e-32
-4.71238898038469,1.7671458676442586,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,-0.38268343236508956,1.1001166257299979e-32
-4.71238898038469,1.9634954084936207,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,-0.7071067811865474,2.2002332514599957e-32
-4.71238898038469,2.1598449493429825,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.3003498771899925e-32,-0.9238795325112863,3.3003498771899925e-32
-4.71238898038469,2.356194490192345,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.286072345382103e-32,-1.0,1.286072345382103e-32
-4.71238898038469,2.552544031041707,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,5.500583128649987e-33,-0.9238795325112865,5.500583128649987e-33
-4.71238898038469,2.748893571891069,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.6501749385949968e-32,-0.7071067811865477,-1.6501749385949968e-32
-4.71238898038469,2.945243112740431,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.3826834323650904,-5.500583128649989e-33
-4.71238898038469,3.141592653589793,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-9.881284506558132e-34,-2.449293598294706e-16,-9.881284506558132e-34
-4.71238898038469,3.3379421944391554,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,4.950524815784991e-32,0.38268343236508995,4.950524815784991e-32
-4.71238898038469,3.5342917352885173,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,3.3003498771899936e-32,0.7071067811865474,3.3003498771899936e-32
-4.71238898038469,3.730641276137879,-4.71238898038469,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.3003498771899925e-32,0.9238795325112863,3.3003498771899925e-32
-4.71238898038469,3.9269908169872414,-4.71238898038469,2.1170000166126752,2.117000016612675,2.1170000166126752,-9.141609060778925e-33,0.9999999999999998,-9.141609060778925e-33
-4.71238898038469,4.123340357836604,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.9238795325112866,0.0
-4.71238898038469,4.319689898685965,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.7071067811865482,5.500583128649989e-33
-4.71238898038469,4.516039439535327,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.38268343236509045,5.500583128649989e-33
-4.71238898038469,4.71238898038469,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-2.3484525190583675e-32,3.67394039744206e-16,-2.3484525190583675e-32
-4.71238898038469,4.908738521234052,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,3.3003498771899936e-32,-0.38268343236508984,3.3003498771899936e-32
-4.71238898038469,5.105088062083414,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,-0.7071067811865478,2.2002332514599957e-32
-4.71238898038469,5.301437602932776,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-0.9238795325112864,1.6501749385949968e-32
-4.71238898038469,5.497787143782138,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,3.7191143930421e-33,-1.0,3.7191143930421e-33
-4.71238898038469,5.6941366846315,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.9238795325112866,0.0
-4.71238898038469,5.890486225480862,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,-0.7071067811865485,1.1001166257299979e-32
-4.71238898038469,6.086835766330224,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,-0.38268343236509056,1.1001166257299979e-32
-4.71238898038469,6.283185307179586,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,-1.9762569013116167e-33,-4.898587196589413e-16,-1.9762569013116167e-33
-4.71238898038469,-6.283185307179586,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.9762569013116263e-33,4.898587196589414e-16,1.5985726277274384e-32
-4.71238898038469,-6.086835766330224,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,0.38268343236509056,-1.3751457821624975e-32
-4.71238898038469,-5.890486225480862,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,0.7071067811865485,2.7502915643249947e-33
-4.71238898038469,-5.6941366846315,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,6.1236960611923715e-33,0.9238795325112866,2.954414766364741e-32
-4.71238898038469,-5.497787143782138,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,1.0,-1.6501749385949968e-32
-4.71238898038469,-5.301437602932776,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-3.381999158005892e-32,0.9238795325112864,2.1443679540596445e-32
-4.71238898038469,-5.105088062083414,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.7071067811865478,-1.9252040950274964e-32
-4.71238898038469,-4.908738521234052,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,0.38268343236508984,-1.1001166257299979e-32
-4.71238898038469,-4.71238898038469,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,2.3484525190583675e-32,-3.6739403974420594e-16,9.881284506558132e-34
-4.71238898038469,-4.516039439535327,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,-0.38268343236509045,-2.4752624078924953e-32
-4.71238898038469,-4.319689898685965,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,-0.7071067811865482,-1.9252040950274964e-32
-4.71238898038469,-4.123340357836604,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,6.1236960611923715e-33,-0.9238795325112866,2.954414766364741e-32
-4.71238898038469,-3.9269908169872414,-3.141592653589793,2.117000016612675,2.1170000166126752,2.117000016612675,1.1001166257299977e-32,-1.0000000000000002,-5.5005831286499886e-33
-4.71238898038469,-3.730641276137879,-3.141592653589793,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.3321724764699188e-32,-0.9238795325112863,-8.831014319824784e-33
-4.71238898038469,-3.5342917352885173,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,-0.7071067811865474,-5.500583128649989e-33
-4.71238898038469,-3.3379421944391554,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.38268343236508995,4.1254373464874924e-32
-4.71238898038469,-3.141592653589793,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,9.881284506558132e-34,2.4492935982947064e-16,-1.4009469375962765e-32
-4.71238898038469,-2.945243112740431,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,5.500583128649989e-33,0.3826834323650904,-8.250874692974984e-33
-4.71238898038469,-2.748893571891069,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,2.2002332514599957e-32,0.7071067811865477,-1.6501749385949968e-32
-4.71238898038469,-2.552544031041707,-3.141592653589793,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.28530922019759e-32,0.9238795325112865,-7.60627510758631e-33
-4.71238898038469,-2.356194490192345,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,1.0,-1.1001166257299979e-32
-4.71238898038469,-2.1598449493429825,-3.141592653589793,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.3321724764699188e-32,0.9238795325112863,-8.831014319824784e-33
-4.71238898038469,-1.9634954084936207,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,0.7071067811865474,1.6501749385949968e-32
-4.71238898038469,-1.7671458676442586,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.1001166257299979e-32,0.38268343236508956,1.6501749385949968e-32
-4.71238898038469,-1.5707963267948966,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,2.2496396739927867e-32,-1.2246467991473532e-16,1.4997597826618576e-32
-4.71238898038469,-1.3744467859455345,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-5.500583128649989e-33,-0.3826834323650899,1.9252040950274964e-32
-4.71238898038469,-1.1780972450961724,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.6501749385949968e-32,-0.7071067811865476,-1.6501749385949968e-32
-4.71238898038469,-0.9817477042468103,-3.141592653589793,2.117000016612675,2.1170000166126752,2.117000016612675,1.312834488908259e-32,-0.9238795325112868,4.834496890415029e-33
-4.71238898038469,-0.7853981633974483,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-1.1001166257299979e-32,-1.0,-1.1001166257299979e-32
