family,anchor_label,omega,theta,phi,rho,trace_G_norm,trace_G_full,trace_G_u,trace_G_split,skyrme_density,topological_density,norm_eig0,norm_eig1,norm_eig2,norm_eig3,norm_trace,norm_det,norm_rank,full_eig0,full_eig1,full_eig2,full_eig3,full_trace,full_det,full_rank,u_eig0,u_eig1,u_eig2,u_eig3,u_trace,u_det,u_rank,split_eig0,split_eig1,split_eig2,split_eig3,split_trace,split_det,split_rank
periodic_harmonic,phi_pi,0.0,0.0,3.141592653589793,0.0,0.11560000000000002,32.805600000000005,32.690000000000005,32.805600000000005,355.7764000000001,-35.90400000000002,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.11560000000000002,10.240000000000002,10.889999999999999,11.560000000000002,32.805600000000005,149.01963816960003,4,0.0,10.240000000000002,10.889999999999999,11.560000000000002,32.690000000000005,0.0,3,0.11560000000000002,10.240000000000002,10.890000000000002,11.560000000000002,32.805600000000005,149.01963816960003,4
periodic_harmonic,rho_pi,0.0,0.0,0.0,3.141592653589793,0.11560000000000002,22.165600000000005,22.050000000000004,22.165600000000005,123.82440000000005,-5.44,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.11560000000000002,0.25,10.240000000000002,11.560000000000002,22.165600000000005,3.4210201600000025,4,0.0,0.25,10.240000000000002,11.560000000000002,22.050000000000004,0.0,3,0.11560000000000002,0.25,10.239999999999998,11.559999999999999,22.165600000000005,3.4210201600000025,4
lifted_chart_linear,origin,0.0,0.0,0.0,0.0,0.0144,0.7694000000000001,0.7550000000000001,0.7694000000000001,0.18750625,0.12375000000000001,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.0144,0.2025,0.25,0.30250000000000005,0.7694000000000001,0.00022052250000000005,4,0.0,0.2025,0.25,0.30250000000000005,0.7550000000000001,0.0,3,0.0144,0.2025,0.25,0.30250000000000005,0.7694000000000001,0.00022052250000000005,4
lifted_chart_linear,theta_quarter,0.0,0.7853981633974483,0.0,0.0,0.0144,0.741945904099732,0.727545904099732,0.741945904099732,0.17324469790967273,0.11624183565158415,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.014399999999999998,0.19021391288441045,0.2348319912153215,0.30250000000000005,0.741945904099732,0.00019457516672135856,4,0.0,0.19021391288441045,0.2348319912153215,0.30250000000000005,0.727545904099732,0.0,3,0.01177381021196092,0.19021391288441045,0.2348319912153215,0.3051261897880391,0.741945904099732,0.0001604708145010326,4
lifted_chart_linear,phi_quarter,0.0,0.0,0.7853981633974483,0.0,0.0144,0.7467750820888471,0.7323750820888472,0.7467750820888471,0.1768578211084304,0.11868242788867843,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.014399999999999998,0.2025,0.23976248058318875,0.29011260150565843,0.7467750820888471,0.00020283146912953955,4,0.0,0.2025,0.23976248058318875,0.29011260150565843,0.7323750820888472,0.0,3,0.012560842103211924,0.20433915789678808,0.23976248058318875,0.29011260150565843,0.7467750820888471,0.0001785328641335298,4
lifted_chart_linear,rho_quarter,0.0,0.0,0.0,0.7853981633974483,0.0144,0.7439688077936508,0.7295688077936509,0.7439688077936508,0.17513421626186035,0.11751809893953322,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.014399999999999998,0.1923023437192362,0.25,0.2872664640744146,0.7439688077936508,0.00019887125152841164,4,0.0,0.1923023437192362,0.25,0.2872664640744146,0.7295688077936509,0.0,3,0.012183135377297018,0.1923023437192362,0.252216864622703,0.2872664640744146,0.7439688077936508,0.00016974723103360353,4
lifted_chart_linear,omega_quarter,0.7853981633974483,0.0,0.0,0.0,0.017387016782839233,0.9289979661608685,0.7550000000000001,0.7694000000000001,0.18750625,0.12375000000000001,0.0,0.0,0.0,0.017387016782839233,0.017387016782839233,0.0,1,0.017387016782839233,0.2445049235086767,0.3018579302576256,0.36524809561172694,0.9289979661608685,0.00046870893464624335,4,0.0,0.2025,0.25,0.30250000000000005,0.7550000000000001,0.0,3,0.0144,0.2025,0.25,0.30250000000000005,0.7694000000000001,0.00022052250000000005,4
lifted_chart_linear,all_quarter,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.017387016782839233,0.8414872817325147,0.6825232852474122,0.6969232852474123,0.152562862324526,0.10569302841844548,0.0,0.0,0.0,0.017387016782839233,0.017387016782839233,0.0,1,0.01738701678283923,0.21496000045860233,0.2687416797868663,0.3403985847042067,0.8414872817325147,0.000341905038482674,4,0.0,0.17803077119353894,0.22257298289091199,0.2819195311629614,0.6825232852474122,0.0,3,0.008472390457270685,0.17871091026668395,0.2236305037274783,0.2861094807959791,0.6969232852474123,9.687691949070104e-05,4
lifted_chart_linear,all_minus_quarter,-0.7853981633974483,-0.7853981633974483,-0.7853981633974483,-0.7853981633974483,0.011926140210818783,0.5771947788920204,0.6825232852474123,0.6969232852474123,0.15256286232452607,0.10569302841844548,0.0,0.0,0.0,0.011926140210818783,0.011926140210818783,0.0,1,0.011926140210818783,0.1474458291037738,0.18433587507619348,0.2334869345012343,0.5771947788920204,7.568413487343698e-05,4,0.0,0.1780307711935391,0.2225729828909121,0.2819195311629614,0.6825232852474123,0.0,3,0.008472390457270685,0.17871091026668404,0.2236305037274783,0.2861094807959792,0.6969232852474123,9.68769194907012e-05,4
lifted_chart_linear,omega_pi,3.141592653589793,0.0,0.0,0.0,0.030606439972818623,1.6353190913254618,0.7550000000000001,0.7694000000000001,0.18750625,0.12375000000000001,0.0,0.0,0.0,0.030606439972818623,0.030606439972818623,0.0,1,0.030606439972818623,0.4304030621177619,0.5313618050836567,0.6429477841512246,1.6353190913254618,0.004500432030571042,4,0.0,0.2025,0.25,0.30250000000000005,0.7550000000000001,0.0,3,0.0144,0.2025,0.25,0.30250000000000005,0.7694000000000001,0.00022052250000000005,4
lifted_chart_linear,theta_pi,0.0,3.141592653589793,0.0,0.0,0.0144,0.46475408000299956,0.45035408000299954,0.46475408000299956,0.05013084423450282,0.04043523182402475,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.014399999999999996,0.06616674298476778,0.08168733701823182,0.30249999999999994,0.46475408000299956,2.354411480634179e-05,4,0.0,0.06616674298476778,0.08168733701823182,0.30249999999999994,0.45035408000299954,0.0,3,0.00033673808787940997,0.06616674298476778,0.08168733701823182,0.31656326191212053,0.46475408000299956,5.761654996846161e-07,4
lifted_chart_linear,phi_pi,0.0,0.0,3.141592653589793,0.0,0.0144,0.48657914558080717,0.4721791455808072,0.48657914558080717,0.07262756926815936,0.06040324753959258,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.0144,0.12202676270624756,0.1476523828745596,0.20250000000000007,0.48657914558080717,5.253915331194179e-05,4,0.0,0.12202676270624756,0.14765238287455956,0.20250000000000004,0.4721791455808072,0.0,3,0.0003294982403506709,0.12202676270624756,0.1476523828745596,0.2165705017596494,0.48657914558080717,1.2857245969947336e-06,4
lifted_chart_linear,rho_pi,0.0,0.0,0.0,3.141592653589793,0.0144,0.4690687909575223,0.45466879095752233,0.4690687909575223,0.06122888694719669,0.050153985902957186,0.0,0.0,0.0,0.0144,0.0144,0.0,1,0.0144,0.0820701587502936,0.12259863220722872,0.25,0.4690687909575223,3.6222081148138014e-05,4,0.0,0.0820701587502936,0.12259863220722872,0.25,0.45466879095752233,0.0,3,0.0,0.0820701587502936,0.12259863220722872,0.26439999999999997,0.4690687909575223,4.189019634427461e-21,3
