phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho,sigma_max,sigma_mid,sigma_min,condition
4.025165587411922,2.1170000166126752,2.117000016612675,2.1170000166126752,5.573795428914418e-17,0.9807852804032302,1.8579318096381394e-17,2.9794737357240924,2.117000016612675,0.29345254949728056,10.153170387608792
4.123340357836604,2.1170000166126752,2.117000016612675,2.1170000166126752,-1.4437678437396374e-16,0.9238795325112865,-5.651209254316007e-17,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
4.221515128261284,2.117000016612675,2.117000016612675,2.117000016612675,1.385707474688446e-16,0.8314696123025456,1.5482765080317832e-17,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
4.319689898685965,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.1563690169362375e-16,0.7071067811865481,-1.3547419445278098e-17,2.7659938183487958,2.1170000166126752,1.1457121530002132,2.414213562373097
4.417864669110647,2.117000016612675,2.117000016612675,2.117000016612675,3.561035968473101e-17,0.5555702330196024,1.2386212064254264e-17,2.6403753732125264,2.117000016612675,1.4113100400723222,1.8708684117893903
4.516039439535327,2.117000016612675,2.117000016612675,2.117000016612675,-3.7158636192762793e-17,0.3826834323650906,-2.477242412850853e-17,2.4893286698562225,2.117000016612675,1.663316239957989,1.4966057626654907
4.614214209960009,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.195090322016128,-4.954484825701706e-17,2.3143083706037277,2.117000016612675,1.8993037951917149,1.218503525587976
4.71238898038469,2.117000016612675,2.1170000166126752,2.117000016612675,-3.715863619276279e-17,4.459036343131535e-16,-9.90896965140341e-17,2.1170000166126752,2.117000016612675,2.117000016612675,1.0000000000000002
4.81056375080937,2.117000016612675,2.117000016612675,2.117000016612675,-9.908969651403412e-17,-0.19509032201612722,-1.2386212064254264e-17,2.314308370603727,2.117000016612675,1.8993037951917155,1.218503525587975
4.908738521234052,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.715863619276278e-17,-0.38268343236508984,-6.19310603212713e-17,2.4893286698562216,2.117000016612675,1.6633162399579902,1.4966057626654892
5.006913291658733,2.117000016612675,2.117000016612675,2.117000016612675,4.7996571748985274e-17,-0.5555702330196017,1.2386212064254264e-17,2.6403753732125264,2.117000016612675,1.411310040072324,1.8708684117893881
5.105088062083414,2.117000016612675,2.117000016612675,2.117000016612675,-6.473731149207894e-17,-0.707106781186548,3.831984357378663e-17,2.7659938183487953,2.117000016612675,1.1457121530002132,2.4142135623730967
5.203262832508095,2.117000016612675,2.117000016612675,2.117000016612675,3.483622143071512e-17,-0.831469612302545,-4.954484825701706e-17,2.864974230968336,2.117000016612675,0.8690804315847407,3.2965582089383214
5.301437602932776,2.117000016612675,2.117000016612675,2.117000016612675,-4.257760397087403e-18,-0.9238795325112864,6.038278381323954e-17,2.9363633755894276,2.117000016612675,0.584078990525419,5.02733949212583
5.399612373357457,2.117000016612675,2.117000016612675,2.117000016612675,3.4062083176699226e-17,-0.9807852804032305,9.289659048190698e-18,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,-0.9999999999999998,1.8579318096381397e-17,2.9938901350377116,2.1170000166126752,0.0,inf
