theta,phi,rho,chi,omega0,theta0,phi0,rho0,A0,xp0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,sample_count
6.283185307179586,2.6927937030769655,0.0,0.6234898018587334,0.5,6.283185307179586,2.6927937030769655,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.20896259024869,0.120896259024869,192
-6.283185307179586,4.487989505128276,0.0,-0.9009688679024189,0.5,-6.283185307179586,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2717638550725613,0.02717638550725613,179
-4.487989505128276,4.487989505128276,0.0,-0.9009688679024189,0.5,-4.487989505128276,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.271763855072547,0.0271763855072547,179
-2.6927937030769655,4.487989505128276,0.0,-0.9009688679024189,0.5,-2.6927937030769655,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.27176385507271283,0.027176385507271285,179
-0.8975979010256552,4.487989505128276,0.0,-0.9009688679024189,0.5,-0.8975979010256552,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.271763855073294,0.027176385507329398,179
0.8975979010256552,4.487989505128276,0.0,-0.9009688679024189,0.5,0.8975979010256552,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2717638550733563,0.027176385507335633,179
2.6927937030769655,4.487989505128276,0.0,-0.9009688679024189,0.5,2.6927937030769655,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2717638550727301,0.02717638550727301,179
4.487989505128276,4.487989505128276,0.0,-0.9009688679024189,0.5,4.487989505128276,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2717638550726029,0.027176385507260294,179
6.283185307179586,4.487989505128276,0.0,-0.9009688679024189,0.5,6.283185307179586,4.487989505128276,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.27176385507249073,0.027176385507249073,179
-6.283185307179586,6.283185307179586,0.0,1.0,0.5,-6.283185307179586,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753929116,0.0006669459753929116,57
-4.487989505128276,6.283185307179586,0.0,1.0,0.5,-4.487989505128276,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753929042,0.0006669459753929042,57
-2.6927937030769655,6.283185307179586,0.0,1.0,0.5,-2.6927937030769655,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.00666945975392907,0.000666945975392907,57
-0.8975979010256552,6.283185307179586,0.0,1.0,0.5,-0.8975979010256552,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753928846,0.0006669459753928847,57
0.8975979010256552,6.283185307179586,0.0,1.0,0.5,0.8975979010256552,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753928844,0.0006669459753928844,57
2.6927937030769655,6.283185307179586,0.0,1.0,0.5,2.6927937030769655,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753929049,0.000666945975392905,57
4.487989505128276,6.283185307179586,0.0,1.0,0.5,4.487989505128276,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.006669459753929065,0.0006669459753929065,57
6.283185307179586,6.283185307179586,0.0,1.0,0.5,6.283185307179586,6.283185307179586,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.0066694597539291205,0.000666945975392912,57
