r,mass_m
17.139773207687462,0.7713107402460523
17.2655734018974,0.7767497545499846
17.38595184507202,0.7818757317499019
17.505805669397244,0.786909711705217
17.631067190196394,0.7921130262325942
17.76059663572468,0.797457221889187
17.892359807280677,0.8028874294643228
18.023451108966547,0.8083156797079217
18.15111379959183,0.8136523274215117
18.273572857346704,0.8188341794724958
18.389831350318047,0.8238167163977896
18.502080340534505,0.8286840860810807
18.62089636980351,0.8338880315432619
18.74561092976083,0.8393906883852016
18.87539962365048,0.845135984783714
19.00864912770213,0.8510236680974641
19.142657345166086,0.8569030762495609
19.274422039068703,0.8626189650504397
19.401879644193578,0.8680731607476736
19.524088586838356,0.8732313622341519
19.6468777275678,0.8783509298904123
19.77466583924469,0.8836281759831363
19.906304509397472,0.8890350552602909
20.0,0.8928812067096225
