theta,phi,rho,chi,omega0,theta0,phi0,rho0,A0,xp0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,sample_count
0.0,2.6927937030769655,2.6927937030769655,0.6234898018587334,0.5,0.0,2.6927937030769655,2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.8960428413204983,0.08960428413204982,219
0.0,2.6927937030769655,4.487989505128276,0.6234898018587334,0.5,0.0,2.6927937030769655,4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.1171040868402666,0.11171040868402667,200
0.0,2.6927937030769655,6.283185307179586,0.6234898018587334,0.5,0.0,2.6927937030769655,6.283185307179586,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.208962590266911,0.1208962590266911,192
0.0,4.487989505128276,-6.283185307179586,-0.9009688679024189,0.5,0.0,4.487989505128276,-6.283185307179586,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2717638550740724,0.027176385507407242,179
0.0,4.487989505128276,-4.487989505128276,-0.9009688679024189,0.5,0.0,4.487989505128276,-4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.24754870914657404,0.024754870914657404,186
0.0,4.487989505128276,-2.6927937030769655,-0.9009688679024189,0.5,0.0,4.487989505128276,-2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.19331156520648624,0.019331156520648624,205
0.0,4.487989505128276,-0.8975979010256552,-0.9009688679024189,0.5,0.0,4.487989505128276,-0.8975979010256552,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.14891816048646916,0.014891816048646917,228
0.0,4.487989505128276,0.8975979010256552,-0.9009688679024189,0.5,0.0,4.487989505128276,0.8975979010256552,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.1489181604847679,0.014891816048476789,228
0.0,4.487989505128276,2.6927937030769655,-0.9009688679024189,0.5,0.0,4.487989505128276,2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.19331156520267032,0.019331156520267033,205
0.0,4.487989505128276,4.487989505128276,-0.9009688679024189,0.5,0.0,4.487989505128276,4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.2475487091434966,0.02475487091434966,186
