r,a,b,c,d,m,R
16.460099999999777,8.701434697214225e-19,0.014210521275640431,0.014210521275640427,-8.701434697214221e-19,0.07093099769647249,-0.00016062420615962407
16.47009999999978,8.695674342868778e-19,0.014201113903082959,0.014201113903082955,-8.695674342868775e-19,0.0710296505346459,-0.00016033317210765002
16.48009999999978,8.689912768453168e-19,0.014191704537999702,0.014191704537999698,-8.689912768453164e-19,0.07112834453452005,-0.00016004230956573985
16.49009999999978,8.6841499773509e-19,0.014182293185916342,0.014182293185916338,-8.684149977350896e-19,0.07122707958636523,-0.00015975161883642763
16.500099999999783,8.678385972945222e-19,0.014172879852358143,0.01417287985235814,-8.678385972945218e-19,0.07132585558038256,-0.00015946110022169136
16.510099999999785,8.672620758619124e-19,0.014163464542849946,0.014163464542849943,-8.67262075861912e-19,0.07142467240670426,-0.00015917075402295208
16.520099999999786,8.666854337755331e-19,0.01415404726291616,0.014154047262916157,-8.666854337755327e-19,0.07152352995539409,-0.00015888058054107438
16.530099999999788,8.661086713736304e-19,0.014144628018080764,0.01414462801808076,-8.6610867137363e-19,0.07162242811644762,-0.0001585905800763656
16.54009999999979,8.655317889944233e-19,0.014135206813867292,0.014135206813867289,-8.655317889944229e-19,0.07172136677979264,-0.00015830075292857566
16.55009999999979,8.649547869761039e-19,0.014125783655798842,0.014125783655798838,-8.6495478697610355e-19,0.07182034583528948,-0.0001580110993968969
16.560099999999792,8.643776656568367e-19,0.014116358549398057,0.014116358549398054,-8.643776656568364e-19,0.0719193651727314,-0.0001577216197799637
16.570099999999794,8.638004253747584e-19,0.014106931500187131,0.014106931500187127,-8.63800425374758e-19,0.07201842468184487,-0.00015743231437585217
16.580099999999796,8.632230664679776e-19,0.014097502513687793,0.01409750251368779,-8.632230664679773e-19,0.07211752425229001,-0.00015714318348208003
16.590099999999797,8.626455892745745e-19,0.014088071595421317,0.014088071595421314,-8.626455892745741e-19,0.07221666377366089,-0.00015685422739560614
16.6000999999998,8.620679941326007e-19,0.0140786387509085,0.014078638750908496,-8.620679941326003e-19,0.07231584313548588,-0.0001565654464128305
16.6100999999998,8.614902813800788e-19,0.01406920398566967,0.014069203985669666,-8.614902813800784e-19,0.07241506222722803,-0.00015627684082959367
16.620099999999802,8.60912451355002e-19,0.014059767305224676,0.014059767305224673,-8.609124513550016e-19,0.0725143209382854,-0.00015598841094117667
16.630099999999803,8.603345043953339e-19,0.014050328715092885,0.014050328715092882,-8.603345043953335e-19,0.07261361915799144,-0.00015570015704230078
16.640099999999805,8.597564408390084e-19,0.014040888220793173,0.01404088822079317,-8.59756440839008e-19,0.07271295677561532,-0.00015541207942712718
16.650099999999806,8.591782610239289e-19,0.014031445827843925,0.014031445827843922,-8.591782610239285e-19,0.07281233368036226,-0.00015512417838925693
16.660099999999808,8.585999652879686e-19,0.014022001541763026,0.014022001541763023,-8.585999652879682e-19,0.07291174976137396,-0.00015483645422173
16.67009999999981,8.580215539689698e-19,0.014012555368067859,0.014012555368067855,-8.580215539689694e-19,0.07301120490772887,-0.00015454890721702602
16.68009999999981,8.574430274047435e-19,0.014003107312275298,0.014003107312275295,-8.5744302740474325e-19,0.07311069900844261,-0.00015426153766706318
16.690099999999813,8.568643859330697e-19,0.013993657379901709,0.013993657379901705,-8.568643859330694e-19,0.07321023195246827,-0.00015397434586319865
16.700099999999814,8.562856298916964e-19,0.013984205576462932,0.013984205576462929,-8.562856298916961e-19,0.07330980362869681,-0.00015368733209622775
16.710099999999816,8.557067596183397e-19,0.013974751907474294,0.01397475190747429,-8.557067596183394e-19,0.07340941392595736,-0.00015340049665638408
16.720099999999817,8.551277754506834e-19,0.013965296378450589,0.013965296378450585,-8.551277754506831e-19,0.07350906273301763,-0.00015311383983333918
16.73009999999982,8.545486777263788e-19,0.01395583899490608,0.013955838994906076,-8.545486777263785e-19,0.07360874993858425,-0.00015282736191620216
16.74009999999982,8.539694667830442e-19,0.01394637976235449,0.013946379762354487,-8.539694667830439e-19,0.0737084754313031,-0.00015254106319351977
16.750099999999822,8.5339014295826465e-19,0.013936918686309007,0.013936918686309004,-8.533901429582644e-19,0.07380823909975968,-0.00015225494395327573
16.760099999999824,8.52810706589592e-19,0.013927455772282268,0.013927455772282264,-8.528107065895917e-19,0.07390804083247947,-0.00015196900448289085
16.770099999999825,8.522311580145441e-19,0.013917991025786357,0.013917991025786353,-8.522311580145438e-19,0.07400788051792827,-0.00015168324506922273
16.780099999999827,8.516514975706048e-19,0.013908524452332805,0.013908524452332802,-8.516514975706045e-19,0.07410775804451257,-0.00015139766599856527
