r,a,b,c,d,m,R
0.9701000000000007,0.03292266123229077,0.0,0.0,0.0,2.0775560894493716e-05,-0.0005513587926322461
0.9801000000000007,0.0329215890459455,0.0,0.0,0.0,2.1424125306669145e-05,-0.0005513172216375513
0.9901000000000008,0.0329205058847175,0.0,0.0,0.0,2.20860314432182e-05,-0.0005512752222226085
1.0001000000000007,0.03291941174924797,0.0,0.0,0.0,2.2761414246387177e-05,-0.0005512327944594233
1.0101000000000007,0.032918306640184705,0.0,0.0,0.0,2.3450408622438346e-05,-0.0005511899384207427
1.0201000000000007,0.03291719055818211,0.0,0.0,0.0,2.415314944129006e-05,-0.0005511466541800544
1.0301000000000007,0.032916063503901215,0.0,0.0,0.0,2.486977153615696e-05,-0.0005511029418115881
1.0401000000000007,0.032914925478009664,0.0,0.0,0.0,2.560040970319031e-05,-0.0005510588013903145
1.0501000000000007,0.03291377648118173,0.0,0.0,0.0,2.6345198701118428e-05,-0.0005510142329919462
1.0601000000000007,0.03291261651409831,0.0,0.0,0.0,2.7104273250887205e-05,-0.0005509692366929375
1.0701000000000007,0.03291144557744693,0.0,0.0,0.0,2.7877768035300784e-05,-0.0005509238125704838
1.0801000000000007,0.03291026367192174,0.0,0.0,0.0,2.86658176986623e-05,-0.0005508779607025224
1.0901000000000007,0.03290907079822356,0.0,0.0,0.0,2.9468556846414773e-05,-0.000550831681167732
1.1001000000000007,0.03290786695705982,0.0,0.0,0.0,3.028612004478207e-05,-0.0005507849740455337
1.1101000000000008,0.03290665214914461,0.0,0.0,0.0,3.111864182041003e-05,-0.0005507378394160898
1.1201000000000008,0.03290542637519866,0.0,0.0,0.0,3.196625666000767e-05,-0.0005506902773603045
1.1301000000000008,0.032904189635949356,0.0,0.0,0.0,3.282909900998854e-05,-0.0005506422879598237
1.1401000000000008,0.032902941932130746,0.0,0.0,0.0,3.370730327611214e-05,-0.0005505938712970355
