r,a,b,c,d,m,R
7.060099999999894,3.710774167010975e-18,0.0303007705535552,1.855387083505487e-18,-1.8553870835054878e-18,0.007502433737530047,-0.00045351547234352
7.0700999999998935,3.70987045422926e-18,0.030293391178682835,1.8549352271146295e-18,-1.8549352271146303e-18,0.0075329396292338514,-0.0004532529032265928
7.080099999999893,3.708965601819804e-18,0.03028600249804377,1.8544828009099016e-18,-1.8544828009099023e-18,0.007563522158478225,-0.0004529900765529601
7.090099999999893,3.708059610374478e-18,0.030278604516470988,1.8540298051872387e-18,-1.8540298051872395e-18,0.007594181380963145,-0.00045272699277611975
7.100099999999893,3.707152480485941e-18,0.030271197238803917,1.85357624024297e-18,-1.8535762402429708e-18,0.0076249173521871876,-0.0004524636523499561
7.110099999999893,3.706244212747638e-18,0.030263780669888416,1.8531221063738188e-18,-1.8531221063738196e-18,0.007655730127447393,-0.0004522000557287399
7.120099999999892,3.7053348077538044e-18,0.030256354814576766,1.852667403876902e-18,-1.8526674038769026e-18,0.007686619761839131,-0.0004519362033671259
7.130099999999892,3.704424266099459e-18,0.03024891967772768,1.852212133049729e-18,-1.8522121330497298e-18,0.007717586310255964,-0.00045167209572015237
7.140099999999892,3.703512588380408e-18,0.03024147526420628,1.8517562941902036e-18,-1.8517562941902043e-18,0.007748629827389517,-0.00045140773324324013
7.150099999999892,3.702599775193244e-18,0.030234021578884114,1.8512998875966216e-18,-1.8512998875966224e-18,0.00777975036772934,-0.00045114311639219085
7.1600999999998916,3.701685827135344e-18,0.030226558626639134,1.8508429135676715e-18,-1.8508429135676722e-18,0.007810947985562779,-0.00045087824562318644
7.170099999999891,3.700770744804869e-18,0.0302190864123557,1.850385372402434e-18,-1.850385372402435e-18,0.007842222734974844,-0.00045061312139278725
7.180099999999891,3.699854528800766e-18,0.03021160494092458,1.8499272644003826e-18,-1.8499272644003834e-18,0.007873574669848074,-0.00045034774415793143
7.190099999999891,3.6989371797227635e-18,0.030204114217242936,1.8494685898613814e-18,-1.849468589861382e-18,0.00790500384386241,-0.0004500821143759339
