r,omega,theta,phi,rho,mass
2.3901000000000003,-3.4244795496595,0.0,0.7854042162480834,0.0,0.5722305935762699
2.4001,-3.4246256858865642,0.0,0.7854043137529256,0.0,0.5794431740714293
2.4101000000000004,-3.424773540106345,0.0,0.7854044135268508,0.0,0.5867161075347922
2.4201,-3.424923144286236,0.0,0.785404515641554,0.0,0.5940496454201545
2.4301000000000004,-3.425074531167821,0.0,0.7854046201709655,0.0,0.6014440391813403
2.4401,-3.4252277342668718,0.0,0.7854047271912507,0.0,0.608899540272199
2.4501000000000004,-3.42538278787335,0.0,0.7854048367808099,0.0,0.6164164001466089
2.4601,-3.4255397270514063,0.0,0.7854049490202788,0.0,0.6239948702584739
2.4701000000000004,-3.425698587639379,0.0,0.7854050639925282,0.0,0.6316352020617259
2.4801,-3.4258594062497973,0.0,0.7854051817826638,0.0,0.6393376470103227
2.4901000000000004,-3.426022220269378,0.0,0.7854053024780268,0.0,0.6471024565582504
2.5001,-3.4261870678590265,0.0,0.785405426168193,0.0,0.6549298821595209
2.5101000000000004,-3.426353987953839,0.0,0.7854055529449736,0.0,0.6628201752681742
2.5201000000000002,-3.426523020263099,0.0,0.7854056829024152,0.0,0.6707735873382759
2.5301000000000005,-3.42669420527028,0.0,0.7854058161367992,0.0,0.6787903698239206
2.5401000000000002,-3.426867584233043,0.0,0.7854059527466419,0.0,0.6868707741792277
2.5501000000000005,-3.42704319918324,0.0,0.7854060928326952,0.0,0.6950150518583456
2.5601000000000003,-3.4272210929269105,0.0,0.785406236497946,0.0,0.703223454315448
2.5701,-3.427401314583535,0.0,0.7854063838701593,0.0,0.7114962330069612
2.5801000000000003,-3.4275839468503513,0.0,0.7854065352097294,0.0,0.7198336394016397
2.5901,-3.427769038647503,0.0,0.7854066906333668,0.0,0.728235924952874
2.6001000000000003,-3.4279566340175096,0.0,0.7854068502365346,0.0,0.7367033411116365
2.6101,-3.4281467806114563,0.0,0.7854070141284255,0.0,0.7452361393300083
2.6201000000000003,-3.4283395296889942,0.0,0.7854071824319618,0.0,0.753834571061183
2.6301,-3.42853493611834,0.0,0.7854073552837952,0.0,0.7624988877594633
2.6401000000000003,-3.4287330583762743,0.0,0.7854075328343069,0.0,0.7712293408802642
2.6501,-3.428933958548144,0.0,0.7854077152476073,0.0,0.7800261818801097
2.6601000000000004,-3.4291377023278615,0.0,0.7854079027015368,0.0,0.7888896622166364
2.6701,-3.4293443590179042,0.0,0.785408095387665,0.0,0.7978200333485895
2.6801000000000004,-3.4295540015293144,0.0,0.785408293511291,0.0,0.806817546735827
2.6901,-3.429766706381701,0.0,0.7854084972914436,0.0,0.8158824538393156
2.7001000000000004,-3.429982553703236,0.0,0.7854087069608807,0.0,0.8250150061211344
2.7101,-3.4302016272306597,0.0,0.78540892276609,0.0,0.834215455044472
2.7201000000000004,-3.430424014309275,0.0,0.7854091449672886,0.0,0.8434840520736289
2.7301,-3.4306498058929513,0.0,0.7854093738384231,0.0,0.8528210486740145
2.7401000000000004,-3.430879096544124,0.0,0.7854096096671696,0.0,0.862226696312151
2.7501,-3.4311119844337923,0.0,0.7854098527549336,0.0,0.8717012464556695
2.7601000000000004,-3.431348571341522,0.0,0.7854101034168501,0.0,0.8812449505733133
2.7701000000000002,-3.431588962655444,0.0,0.7854103619817839,0.0,0.890858060134935
2.7801000000000005,-3.4318332673722534,0.0,0.7854106287923289,0.0,0.9005408266114991
2.7901000000000002,-3.432081598097212,0.0,0.7854109042048086,0.0,0.9102935014750798
2.8001000000000005,-3.432334071044146,0.0,0.7854111885892762,0.0,0.9201163361988631
2.8101000000000003,-3.4325908060354484,0.0,0.785411482329514,0.0,0.9300095822571444
2.8201,-3.4328519265020754,0.0,0.7854117858230341,0.0,0.9399734911253307
2.8301000000000003,-3.43311755948355,0.0,0.7854120994810779,0.0,0.95000831427994
2.8401,-3.43338783562796,0.0,0.7854124237286165,0.0,0.9601143031985997
2.8501000000000003,-3.4336628891919587,0.0,0.7854127590043504,0.0,0.9702917093600495
2.8601,-3.4339428610099736,0.0,0.7854131057754066,0.0,0.9805407842455679
2.8701000000000003,-3.4342279680435834,0.0,0.7854134648748824,0.0,0.9908617793709944
2.8801,-3.4345183821033785,0.0,0.7854138368908498,0.0,1.0012549462259626
2.8901000000000003,-3.4348142543856817,0.0,0.7854142223026526,0.0,1.011720536288958
2.9001,-3.435115753188616,0.0,0.7854146216702965,0.0,1.02225880104607
2.9101000000000004,-3.4354230639121064,0.0,0.7854150356344481,0.0,1.032869991990993
2.9201,-3.4357363890578774,0.0,0.7854154649164357,0.0,1.0435543606250237
2.9301000000000004,-3.4360559482294555,0.0,0.7854159103182482,0.0,1.0543121584570658
2.9401,-3.436381978132167,0.0,0.7854163727225366,0.0,1.0651436370036251
2.9501000000000004,-3.43671473257314,0.0,0.7854168530926127,0.0,1.0760490477888134
2.9601,-3.4370544824613036,0.0,0.7854173524724498,0.0,1.0870286423443452
