r,omega,theta,phi,rho,mass
4.7901,-3.4494166136481135,0.0,0.0,0.0,0.0024299108766895365
4.8001,-3.4495739866020028,0.0,0.0,0.0,0.0024448517336844136
4.8101,-3.449731697033677,0.0,0.0,0.0,0.002459851793280432
4.8201,-3.449889745005797,0.0,0.0,0.0,0.002474911154016512
4.8301,-3.450048130581189,0.0,0.0,0.0,0.0024900299143073997
4.8401,-3.4502068538228485,0.0,0.0,0.0,0.0025052081724436645
4.8501,-3.450365914793937,0.0,0.0,0.0,0.002520446026591701
4.8601,-3.4505253135577836,0.0,0.0,0.0,0.002535743574793722
4.8701,-3.450685050177884,0.0,0.0,0.0,0.0025511009149677705
4.8801,-3.450845124717901,0.0,0.0,0.0,0.00256651814490771
4.8900999999999994,-3.4510055372416657,0.0,0.0,0.0,0.0025819953622832265
4.9001,-3.4511662878131752,0.0,0.0,0.0,0.002597532664639835
4.9101,-3.4513273764965935,0.0,0.0,0.0,0.0026131301493988665
4.9201,-3.4514888033562534,0.0,0.0,0.0,0.0026287879138574815
4.9300999999999995,-3.4516505684566527,0.0,0.0,0.0,0.002644506055188663
4.9401,-3.4518126718624584,0.0,0.0,0.0,0.0026602846704412175
4.9501,-3.4519751136385035,0.0,0.0,0.0,0.002676123856539772
4.9601,-3.452137893849788,0.0,0.0,0.0,0.002692023710284783
4.9700999999999995,-3.4523010125614793,0.0,0.0,0.0,0.0027079843283525267
4.9801,-3.4524644698389126,0.0,0.0,0.0,0.0027240058072951047
4.9901,-3.452628265747589,0.0,0.0,0.0,0.00274008824354044
5.0001,-3.4527924003531782,0.0,0.0,0.0,0.002756231733392282
5.0100999999999996,-3.452956873721516,0.0,0.0,0.0,0.0027724363730302027
5.0201,-3.4531216859186054,0.0,0.0,0.0,0.002788702258509599
5.0301,-3.4532868370106167,0.0,0.0,0.0,0.002805029485761688
5.0401,-3.453452327063888,0.0,0.0,0.0,0.0028214181505935147
5.0501,-3.4536181561449237,0.0,0.0,0.0,0.0028378683486879447
5.0601,-3.453784324320395,0.0,0.0,0.0,0.002854380175603671
5.0701,-3.4539508316571426,0.0,0.0,0.0,0.002870953726775204
5.0801,-3.454117678222171,0.0,0.0,0.0,0.0028875890975128844
5.0901,-3.454284864082654,0.0,0.0,0.0,0.002904286383002873
5.1001,-3.4544523893059322,0.0,0.0,0.0,0.002921045678307157
5.1101,-3.4546202539595128,0.0,0.0,0.0,0.0029378670783635425
5.1201,-3.454788458111071,0.0,0.0,0.0,0.0029547506779856627
5.1301,-3.454957001828449,0.0,0.0,0.0,0.002971696571862975
5.1400999999999994,-3.4551258851796547,0.0,0.0,0.0,0.0029887048545607603
5.1501,-3.455295108232865,0.0,0.0,0.0,0.0030057756205201227
5.1601,-3.4554646710564234,0.0,0.0,0.0,0.0030229089640579875
5.1701,-3.45563457371884,0.0,0.0,0.0,0.0030401049793671066
5.1800999999999995,-3.4558048162887927,0.0,0.0,0.0,0.003057363760516056
5.1901,-3.455975398835126,0.0,0.0,0.0,0.0030746854014492356
5.2001,-3.456146321426852,0.0,0.0,0.0,0.0030920699959868644
5.2101,-3.45631758413315,0.0,0.0,0.0,0.00310951763782499
5.2200999999999995,-3.456489187023366,0.0,0.0,0.0,0.003127028420535482
5.2301,-3.456661130167013,0.0,0.0,0.0,0.003144602437566036
5.2401,-3.4568334136337726,0.0,0.0,0.0,0.003162239782240166
5.2501,-3.457006037471961,0.0,0.0,0.0,0.0031799405338779926
5.2600999999999996,-3.45717900162342,0.0,0.0,0.0,0.00319770470485218
5.2701,-3.4573523061293487,0.0,0.0,0.0,0.003215532374257298
5.2801,-3.4575259510507634,0.0,0.0,0.0,0.0032334236338695034
5.2901,-3.45769993644884,0.0,0.0,0.0,0.003251378575269029
5.3001,-3.4578742623849146,0.0,0.0,0.0,0.003269397289840178
5.3101,-3.4580489289204808,0.0,0.0,0.0,0.003287479868771326
5.3201,-3.458223936117193,0.0,0.0,0.0,0.0033056264030549153
5.3301,-3.458399284036864,0.0,0.0,0.0,0.003323836983487464
5.3401,-3.4585749727414665,0.0,0.0,0.0,0.00334211170066956
5.3501,-3.4587510022931323,0.0,0.0,0.0,0.003360450645005865
5.3601,-3.458927372754152,0.0,0.0,0.0,0.003378853906705107
5.3701,-3.459104084186976,0.0,0.0,0.0,0.0033973215757800886
5.3801,-3.459281136654214,0.0,0.0,0.0,0.003415853742047684
5.3900999999999994,-3.4594585302186345,0.0,0.0,0.0,0.003434450495128838
5.4001,-3.459636264943166,0.0,0.0,0.0,0.003453111924448568
5.4101,-3.4598143408908952,0.0,0.0,0.0,0.003471838119235959
5.4201,-3.4599927581250696,0.0,0.0,0.0,0.003490629168524171
5.4300999999999995,-3.460171516709094,0.0,0.0,0.0,0.0035094851611504343
5.4401,-3.4603506167065348,0.0,0.0,0.0,0.0035284061857560525
5.4501,-3.460530058181116,0.0,0.0,0.0,0.0035473923307863943
5.4601,-3.4607098411967208,0.0,0.0,0.0,0.0035664436844909065
5.4700999999999995,-3.460889965817393,0.0,0.0,0.0,0.0035855603349231047
5.4801,-3.4610704321073347,0.0,0.0,0.0,0.0036047423699405766
5.4901,-3.4612512401309075,0.0,0.0,0.0,0.003623989877204978
5.5001,-3.461432389952632,0.0,0.0,0.0,0.00364330294418204
5.5100999999999996,-3.4616138816371884,0.0,0.0,0.0,0.003662681658141564
5.5201,-3.461795715249416,0.0,0.0,0.0,0.003682126106157423
5.5301,-3.4619778908543144,0.0,0.0,0.0,0.0037016363751075578
5.5401,-3.4621604085170405,0.0,0.0,0.0,0.003721212551673985
5.5501,-3.4623432683029125,0.0,0.0,0.0,0.003740854722342791
5.5601,-3.462526470277406,0.0,0.0,0.0,0.003760562973404136
5.5701,-3.4627100145061576,0.0,0.0,0.0,0.0037803373909522436
5.5801,-3.4628939010549615,0.0,0.0,0.0,0.003800178060885418
5.5901,-3.463078129989773,0.0,0.0,0.0,0.00382008506890603
5.6001,-3.4632627013767054,0.0,0.0,0.0,0.0038400585005205247
5.6101,-3.463447615282032,0.0,0.0,0.0,0.003860098441039412
5.6201,-3.4636328717721843,0.0,0.0,0.0,0.0038802049755772804
5.6301,-3.4638184709137536,0.0,0.0,0.0,0.003900378189052787
5.6400999999999994,-3.464004412773492,0.0,0.0,0.0,0.00392061816618866
5.6501,-3.4641906974183083,0.0,0.0,0.0,0.003940924991511701
5.6601,-3.4643773249152723,0.0,0.0,0.0,0.003961298749352777
5.6701,-3.4645642953316127,0.0,0.0,0.0,0.003981739523846834
5.6800999999999995,-3.4647516087347174,0.0,0.0,0.0,0.004002247398932883
5.6901,-3.4649392651921334,0.0,0.0,0.0,0.004022822458354013
5.7001,-3.4651272647715667,0.0,0.0,0.0,0.004043464785657377
5.7101,-3.465315607540884,0.0,0.0,0.0,0.004064174464194204
5.7200999999999995,-3.4655042935681095,0.0,0.0,0.0,0.004084951577119793
5.7301,-3.465693322921428,0.0,0.0,0.0,0.0041057962073935165
5.7401,-3.465882695669183,0.0,0.0,0.0,0.004126708437778813
5.7501,-3.4660724118798765,0.0,0.0,0.0,0.004147688350843197
5.7600999999999996,-3.4662624716221715,0.0,0.0,0.0,0.0041687360289582535
5.7701,-3.4664528749648893,0.0,0.0,0.0,0.0041898515542996406
5.7801,-3.4666436219770107,0.0,0.0,0.0,0.004211035008847081
5.7901,-3.4668347127276746,0.0,0.0,0.0,0.0042322864743843756
5.8001,-3.4670261472861816,0.0,0.0,0.0,0.004253606032499394
5.8101,-3.4672179257219895,0.0,0.0,0.0,0.00427499376458408
5.8201,-3.4674100481047163,0.0,0.0,0.0,0.004296449751834442
5.8301,-3.4676025145041387,0.0,0.0,0.0,0.004317974075250566
5.8401,-3.467795324990193,0.0,0.0,0.0,0.004339566815636606
5.8501,-3.4679884796329756,0.0,0.0,0.0,0.004361228053600794
5.8601,-3.468181978502741,0.0,0.0,0.0,0.0043829578695554205
5.8701,-3.468375821669903,0.0,0.0,0.0,0.004404756343716858
5.8801,-3.4685700092050356,0.0,0.0,0.0,0.004426623556105548
5.8900999999999994,-3.4687645411788712,0.0,0.0,0.0,0.004448559586546002
5.9001,-3.4689594176623015,0.0,0.0,0.0,0.004470564514666805
5.9101,-3.4691546387263785,0.0,0.0,0.0,0.0044926384199006075
5.9201,-3.4693502044423123,0.0,0.0,0.0,0.004514781381484139
5.9300999999999995,-3.4695461148814735,0.0,0.0,0.0,0.004536993478458195
5.9401,-3.46974237011539,0.0,0.0,0.0,0.0045592747896676476
5.9501,-3.469938970215751,0.0,0.0,0.0,0.004581625393761432
5.9601,-3.470135915254404,0.0,0.0,0.0,0.004604045369192562
5.9700999999999995,-3.470333205303356,0.0,0.0,0.0,0.004626534794218121
5.9801,-3.4705308404347734,0.0,0.0,0.0,0.004649093746899265
5.9901,-3.470728820720981,0.0,0.0,0.0,0.004671722305101213
6.0001,-3.4709271462344646,0.0,0.0,0.0,0.004694420546493268
6.0100999999999996,-3.471125817047868,0.0,0.0,0.0,0.004717188548548795
6.0201,-3.471324833233994,0.0,0.0,0.0,0.0047400263885452355
6.0301,-3.4715241948658058,0.0,0.0,0.0,0.004762934143564098
6.0401,-3.471723902016425,0.0,0.0,0.0,0.004785911890490966
6.0501,-3.471923954759133,0.0,0.0,0.0,0.004808959706015492
6.0601,-3.4721243531673704,0.0,0.0,0.0,0.004832077666631405
6.0701,-3.4723250973147364,0.0,0.0,0.0,0.004855265848636495
6.0801,-3.4725261872749904,0.0,0.0,0.0,0.0048785243281326334
6.0901,-3.4727276231220507,0.0,0.0,0.0,0.004901853181025758
6.1001,-3.472929404929995,0.0,0.0,0.0,0.004925252483025881
6.1101,-3.47313153277306,0.0,0.0,0.0,0.00494872230964708
6.1201,-3.4733340067256417,0.0,0.0,0.0,0.00497226273620751
6.1301,-3.473536826862296,0.0,0.0,0.0,0.004995873837829396
6.1401,-3.473739993257737,0.0,0.0,0.0,0.005019555689439034
6.1501,-3.4739435059868393,0.0,0.0,0.0,0.005043308365766788
6.1601,-3.4741473651246353,0.0,0.0,0.0,0.0050671319413471
6.1701,-3.4743515707463186,0.0,0.0,0.0,0.005091026490518477
6.1800999999999995,-3.47455612292724,0.0,0.0,0.0,0.0051149920874234995
6.1901,-3.4747610217429115,0.0,0.0,0.0,0.005139028806008824
6.2001,-3.4749662672690027,0.0,0.0,0.0,0.005163136720025169
6.2101,-3.4751718595813434,0.0,0.0,0.0,0.005187315903027333
6.2200999999999995,-3.475377798755923,0.0,0.0,0.0,0.005211566428374179
6.2301,-3.4755840848688897,0.0,0.0,0.0,0.00523588836922865
6.2401,-3.4757907179965506,0.0,0.0,0.0,0.0052602817985577515
6.2501,-3.475997698215372,0.0,0.0,0.0,0.005284746789132562
6.2600999999999996,-3.476205025601981,0.0,0.0,0.0,0.005309283413528236
6.2701,-3.4764127002331624,0.0,0.0,0.0,0.005333891744123999
6.2801,-3.476620722185861,0.0,0.0,0.0,0.00535857185310314
6.2901,-3.4768290915371804,0.0,0.0,0.0,0.005383323812453027
6.3001,-3.4770378083643836,0.0,0.0,0.0,0.005408147693965098
6.3101,-3.4772468727448937,0.0,0.0,0.0,0.005433043569234863
6.3201,-3.4774562847562915,0.0,0.0,0.0,0.005458011509661896
6.3301,-3.477666044476319,0.0,0.0,0.0,0.005483051586449852
6.3401,-3.477876151982876,0.0,0.0,0.0,0.005508163870606454
6.3501,-3.478086607354022,0.0,0.0,0.0,0.0055333484329434975
6.3601,-3.4782974106679756,0.0,0.0,0.0,0.005558605344076842
6.3701,-3.4785085620031153,0.0,0.0,0.0,0.0055839346744264275
6.3801,-3.4787200614379783,0.0,0.0,0.0,0.005609336494216261
6.3901,-3.4789319090512616,0.0,0.0,0.0,0.005634810873474425
6.4001,-3.4791441049218204,0.0,0.0,0.0,0.005660357882033064
6.4101,-3.479356649128671,0.0,0.0,0.0,0.005685977589528405
6.4201,-3.479569541750987,0.0,0.0,0.0,0.005711670065400739
6.4300999999999995,-3.479782782868102,0.0,0.0,0.0,0.005737435378894429
6.4401,-3.47999637255951,0.0,0.0,0.0,0.005763273599057916
6.4501,-3.480210310904863,0.0,0.0,0.0,0.0057891847947437024
6.4601,-3.4804245979839723,0.0,0.0,0.0,0.0058151690346083685
6.4700999999999995,-3.480639233876809,0.0,0.0,0.0,0.005841226387112562
6.4801,-3.480854218663503,0.0,0.0,0.0,0.005867356920521011
6.4901,-3.4810695524243447,0.0,0.0,0.0,0.005893560702902499
6.5001,-3.4812852352397816,0.0,0.0,0.0,0.005919837802129896
6.5100999999999996,-3.4815012671904224,0.0,0.0,0.0,0.005946188285880135
6.5201,-3.481717648357034,0.0,0.0,0.0,0.005972612221634227
6.5301,-3.4819343788205432,0.0,0.0,0.0,0.005999109676677243
6.5401,-3.482151458662036,0.0,0.0,0.0,0.006025680718098336
6.5501,-3.4823688879627572,0.0,0.0,0.0,0.006052325412790726
6.5601,-3.4825866668041114,0.0,0.0,0.0,0.006079043827451708
6.5701,-3.4828047952676626,0.0,0.0,0.0,0.00610583602858264
6.5801,-3.483023273435133,0.0,0.0,0.0,0.00613270208248896
6.5901,-3.4832421013884054,0.0,0.0,0.0,0.006159642055280174
6.6001,-3.483461279209521,0.0,0.0,0.0,0.00618665601286986
6.6101,-3.483680806980681,0.0,0.0,0.0,0.006213744020975664
6.6201,-3.483900684784245,0.0,0.0,0.0,0.006240906145119308
6.6301,-3.4841209127027324,0.0,0.0,0.0,0.006268142450626584
6.6401,-3.4843414908188226,0.0,0.0,0.0,0.006295453002627354
6.6501,-3.484562419215352,0.0,0.0,0.0,0.0063228378660555515
6.6601,-3.4847836979753195,0.0,0.0,0.0,0.0063502971056491825
6.6701,-3.4850053271818804,0.0,0.0,0.0,0.006377830785950323
6.6800999999999995,-3.485227306918351,0.0,0.0,0.0,0.0064054389713051225
6.6901,-3.485449637268206,0.0,0.0,0.0,0.006433121725863803
6.7001,-3.4856723183150797,0.0,0.0,0.0,0.006460879113580649
6.7101,-3.485895350142766,0.0,0.0,0.0,0.006488711198214027
6.7200999999999995,-3.4861187328352177,0.0,0.0,0.0,0.006516618043326369
6.7301,-3.4863424664765463,0.0,0.0,0.0,0.006544599712284183
6.7401,-3.486566551151024,0.0,0.0,0.0,0.0065726562682580396
6.7501,-3.4867909869430815,0.0,0.0,0.0,0.006600787774222589
6.7600999999999996,-3.487015773937308,0.0,0.0,0.0,0.006628994292956552
6.7701,-3.4872409122184536,0.0,0.0,0.0,0.0066572758870427195
6.7801,-3.4874664018714263,0.0,0.0,0.0,0.006685632618867947
6.7901,-3.487692242981294,0.0,0.0,0.0,0.0067140645506231725
6.8001,-3.487918435633284,0.0,0.0,0.0,0.006742571744303398
6.8101,-3.4881449799127826,0.0,0.0,0.0,0.006771154261707703
6.8201,-3.4883718759053357,0.0,0.0,0.0,0.00679981216443923
6.8301,-3.4885991236966474,0.0,0.0,0.0,0.006828545513905198
6.8401,-3.4888267233725827,0.0,0.0,0.0,0.006857354371316898
6.8501,-3.4890546750191644,0.0,0.0,0.0,0.006886238797689692
6.8601,-3.489282978722576,0.0,0.0,0.0,0.006915198853843009
6.8701,-3.489511634569159,0.0,0.0,0.0,0.006944234600400355
6.8801,-3.489740642645415,0.0,0.0,0.0,0.0069733460977893045
6.8901,-3.4899700030380045,0.0,0.0,0.0,0.007002533406241507
6.9001,-3.4901997158337474,0.0,0.0,0.0,0.007031796585792673
6.9101,-3.4904297811196225,0.0,0.0,0.0,0.007061135696282597
6.9201,-3.490660198982769,0.0,0.0,0.0,0.007090550797355137
6.9300999999999995,-3.4908909695104837,0.0,0.0,0.0,0.007120041948458226
6.9401,-3.4911220927902247,0.0,0.0,0.0,0.0071496092088438705
6.9501,-3.491353568909607,0.0,0.0,0.0,0.007179252637568137
6.9601,-3.491585397956407,0.0,0.0,0.0,0.007208972293491176
6.9700999999999995,-3.4918175800185596,0.0,0.0,0.0,0.007238768235277204
6.9801,-3.492050115184158,0.0,0.0,0.0,0.0072686405213945125
6.9901,-3.4922830035414565,0.0,0.0,0.0,0.007298589210115457
7.0001,-3.4925162451788676,0.0,0.0,0.0,0.007328614359516468
7.0100999999999996,-3.492749840184963,0.0,0.0,0.0,0.0073587160274780515
7.0201,-3.492983788648474,0.0,0.0,0.0,0.007388894271684781
7.0301,-3.493218090658291,0.0,0.0,0.0,0.007419149149625298
7.0401,-3.4934527463034635,0.0,0.0,0.0,0.0074494807185923224
7.0501,-3.4936877556732013,0.0,0.0,0.0,0.007479889035682641
7.0601,-3.493923118856872,0.0,0.0,0.0,0.007510374157797114
7.0701,-3.494158835944004,0.0,0.0,0.0,0.007540936141640671
7.0801,-3.4943949070242835,0.0,0.0,0.0,0.007571575043722312
7.0901,-3.494631332187557,0.0,0.0,0.0,0.0076022909203551136
7.1001,-3.49486811152383,0.0,0.0,0.0,0.007633083827656221
7.1101,-3.4951052451232667,0.0,0.0,0.0,0.007663953821546845
7.1201,-3.495342733076192,0.0,0.0,0.0,0.007694900957752277
7.1301,-3.495580575473088,0.0,0.0,0.0,0.007725925291801873
7.1401,-3.495818772404599,0.0,0.0,0.0,0.007757026879029068
7.1501,-3.4960573239615247,0.0,0.0,0.0,0.007788205774571355
7.1601,-3.4962962302348277,0.0,0.0,0.0,0.007819462033370313
7.1701,-3.496535491315628,0.0,0.0,0.0,0.007850795710171585
7.1800999999999995,-3.496775107295205,0.0,0.0,0.0,0.007882206859524885
7.1901,-3.4970150782649982,0.0,0.0,0.0,0.007913695535784002
7.2001,-3.4972554043166055,0.0,0.0,0.0,0.00794526179310679
7.2101,-3.4974960855417847,0.0,0.0,0.0,0.007976905685455183
7.2200999999999995,-3.497737122032452,0.0,0.0,0.0,0.008008627266595177
7.2301,-3.4979785138806836,0.0,0.0,0.0,0.00804042659009685
7.2401,-3.4982202611787154,0.0,0.0,0.0,0.008072303709334337
7.2501,-3.4984623640189416,0.0,0.0,0.0,0.008104258677485862
7.2600999999999996,-3.498704822493916,0.0,0.0,0.0,0.008136291547533703
7.2701,-3.4989476366963523,0.0,0.0,0.0,0.008168402372264225
7.2801,-3.4991908067191226,0.0,0.0,0.0,0.008200591204267848
7.2901,-3.499434332655259,0.0,0.0,0.0,0.008232858095939079
7.3001,-3.4996782145979513,0.0,0.0,0.0,0.008265203099476485
7.3101,-3.4999224526405515,0.0,0.0,0.0,0.008297626266882714
7.3201,-3.5001670468765678,0.0,0.0,0.0,0.008330127649964476
7.3301,-3.5004119973996697,0.0,0.0,0.0,0.008362707300332558
7.3401,-3.5006573043036853,0.0,0.0,0.0,0.008395365269401812
7.3501,-3.500902967682602,0.0,0.0,0.0,0.008428101608391178
7.3601,-3.501148987630567,0.0,0.0,0.0,0.008460916368323645
7.3701,-3.5013953642418847,0.0,0.0,0.0,0.008493809600026284
7.3801,-3.501642097611022,0.0,0.0,0.0,0.00852678135413024
7.3901,-3.5018891878326026,0.0,0.0,0.0,0.008559831681070731
7.4001,-3.5021366350014107,0.0,0.0,0.0,0.008592960631087034
7.4101,-3.502384439212389,0.0,0.0,0.0,0.008626168254222511
7.4201,-3.50263260056064,0.0,0.0,0.0,0.008659454600324586
7.4300999999999995,-3.5028811191414255,0.0,0.0,0.0,0.008692819719044755
7.4401,-3.503129995050166,0.0,0.0,0.0,0.0087262636598386
7.4501,-3.5033792283824425,0.0,0.0,0.0,0.00875978647196575
7.4601,-3.5036288192339935,0.0,0.0,0.0,0.008793388204489924
7.4700999999999995,-3.5038787677007184,0.0,0.0,0.0,0.008827068906278907
7.4801,-3.5041290738786754,0.0,0.0,0.0,0.008860828626004551
7.4901,-3.504379737864081,0.0,0.0,0.0,0.008894667412142784
7.5001,-3.5046307597533124,0.0,0.0,0.0,0.008928585312973605
7.5100999999999996,-3.5048821396429055,0.0,0.0,0.0,0.008962582376581084
7.5201,-3.505133877629555,0.0,0.0,0.0,0.008996658650853364
7.5301,-3.5053859738101156,0.0,0.0,0.0,0.009030814183482654
7.5401,-3.5056384282816015,0.0,0.0,0.0,0.009065049021965236
7.5501,-3.505891241141185,0.0,0.0,0.0,0.009099363213601467
7.5601,-3.506144412486198,0.0,0.0,0.0,0.009133756805495778
7.5701,-3.506397942414133,0.0,0.0,0.0,0.00916822984455666
7.5801,-3.5066518310226407,0.0,0.0,0.0,0.009202782377496686
7.5901,-3.5069060784095303,0.0,0.0,0.0,0.009237414450832496
7.6001,-3.507160684672772,0.0,0.0,0.0,0.0092721261108848
7.6101,-3.5074156499104947,0.0,0.0,0.0,0.009306917403778382
7.6201,-3.5076709742209853,0.0,0.0,0.0,0.009341788375442096
7.6301,-3.5079266577026917,0.0,0.0,0.0,0.009376739071608867
7.6401,-3.5081827004542205,0.0,0.0,0.0,0.009411769537815699
7.6501,-3.5084391025743376,0.0,0.0,0.0,0.009446879819403647
7.6601,-3.508695864161967,0.0,0.0,0.0,0.009482069961517863
7.6701,-3.508952985316194,0.0,0.0,0.0,0.00951734000910755
7.6800999999999995,-3.509210466136262,0.0,0.0,0.0,0.009552690006925999
7.6901,-3.5094683067215735,0.0,0.0,0.0,0.009588119999530558
7.7001,-3.5097265071716914,0.0,0.0,0.0,0.009623630031282651
7.7101,-3.5099850675863364,0.0,0.0,0.0,0.009659220146347777
7.7200999999999995,-3.51024398806539,0.0,0.0,0.0,0.009694890388695506
7.7301,-3.510503268708891,0.0,0.0,0.0,0.009730640802099474
7.7401,-3.51076290961704,0.0,0.0,0.0,0.009766471430137392
7.7501,-3.511022910890195,0.0,0.0,0.0,0.00980238231619104
7.7600999999999996,-3.5112832726288734,0.0,0.0,0.0,0.009838373503446275
7.7701,-3.511543994933753,0.0,0.0,0.0,0.009874445034893022
7.7801,-3.5118050779056698,0.0,0.0,0.0,0.009910596953325274
7.7901,-3.5120665216456195,0.0,0.0,0.0,0.009946829301341095
7.8001,-3.5123283262547575,0.0,0.0,0.0,0.00998314212134263
7.8101,-3.512590491834397,0.0,0.0,0.0,0.010019535455536091
7.8201,-3.512853018486013,0.0,0.0,0.0,0.01005600934593175
7.8301,-3.5131159063112367,0.0,0.0,0.0,0.010092563834343966
7.8401,-3.513379155411861,0.0,0.0,0.0,0.01012919896239116
7.8501,-3.5136427658898377,0.0,0.0,0.0,0.010165914771495834
7.8601,-3.5139067378472766,0.0,0.0,0.0,0.010202711302884547
7.8701,-3.5141710713864476,0.0,0.0,0.0,0.010239588597587935
7.8801,-3.5144357666097803,0.0,0.0,0.0,0.010276546696440715
7.8901,-3.5147008236198634,0.0,0.0,0.0,0.010313585640081668
7.9001,-3.514966242519444,0.0,0.0,0.0,0.01035070546895364
7.9101,-3.515232023411429,0.0,0.0,0.0,0.010387906223303557
7.9201,-3.5154981663988853,0.0,0.0,0.0,0.010425187943182413
7.9301,-3.515764671585038,0.0,0.0,0.0,0.01046255066844528
7.9401,-3.5160315390732726,0.0,0.0,0.0,0.010499994438751284
7.9501,-3.5162987689671326,0.0,0.0,0.0,0.01053751929356364
7.9601,-3.5165663613703213,0.0,0.0,0.0,0.01057512527214963
7.9700999999999995,-3.516834316386702,0.0,0.0,0.0,0.010612812413580605
7.9801,-3.5171026341202967,0.0,0.0,0.0,0.010650580756731988
7.9901,-3.5173713146752856,0.0,0.0,0.0,0.010688430340283267
8.0001,-3.5176403581560103,0.0,0.0,0.0,0.010726361202718013
8.0101,-3.51790976466697,0.0,0.0,0.0,0.01076437338232386
8.0201,-3.518179534312824,0.0,0.0,0.0,0.010802466917192522
8.0301,-3.5184496671983907,0.0,0.0,0.0,0.01084064184521977
8.0401,-3.518720163428648,0.0,0.0,0.0,0.01087889820410547
8.0501,-3.518991023108732,0.0,0.0,0.0,0.010917236031353523
8.0601,-3.51926224634394,0.0,0.0,0.0,0.010955655364271935
8.0701,-3.519533833239726,0.0,0.0,0.0,0.010994156239972769
8.0801,-3.519805783901706,0.0,0.0,0.0,0.01103273869537216
8.0901,-3.520078098435654,0.0,0.0,0.0,0.01107140276719032
8.1001,-3.5203507769475024,0.0,0.0,0.0,0.011110148491951521
8.1101,-3.520623819543345,0.0,0.0,0.0,0.011148975905984116
8.1201,-3.5208972263294323,0.0,0.0,0.0,0.011187885045420537
8.1301,-3.5211709974121765,0.0,0.0,0.0,0.011226875946197257
8.1401,-3.5214451328981475,0.0,0.0,0.0,0.011265948644054856
8.1501,-3.5217196328940754,0.0,0.0,0.0,0.01130510317453796
8.1601,-3.5219944975068485,0.0,0.0,0.0,0.011344339572995282
8.1701,-3.5222697268435157,0.0,0.0,0.0,0.011383657874579598
8.1801,-3.5225453210112847,0.0,0.0,0.0,0.011423058114247757
8.1901,-3.5228212801175216,0.0,0.0,0.0,0.011462540326760681
8.200099999999999,-3.523097604269753,0.0,0.0,0.0,0.011502104546683364
8.2101,-3.523374293575664,0.0,0.0,0.0,0.011541750808384876
8.2201,-3.523651348143099,0.0,0.0,0.0,0.011581479146038336
8.2301,-3.5239287680800624,0.0,0.0,0.0,0.011621289593620958
8.2401,-3.5242065534947176,0.0,0.0,0.0,0.01166118218491402
8.2501,-3.5244847044953866,0.0,0.0,0.0,0.011701156953502871
8.2601,-3.5247632211905517,0.0,0.0,0.0,0.011741213932776932
8.2701,-3.525042103688853,0.0,0.0,0.0,0.011781353155929698
8.2801,-3.525321352099092,0.0,0.0,0.0,0.011821574655958726
8.2901,-3.5256009665302273,0.0,0.0,0.0,0.011861878465665662
8.3001,-3.5258809470913786,0.0,0.0,0.0,0.011902264617656193
8.3101,-3.5261612938918234,0.0,0.0,0.0,0.011942733144340106
8.3201,-3.526442007040999,0.0,0.0,0.0,0.011983284077931252
8.3301,-3.526723086648503,0.0,0.0,0.0,0.012023917450447542
8.3401,-3.527004532824091,0.0,0.0,0.0,0.01206463329371098
8.3501,-3.5272863456776777,0.0,0.0,0.0,0.012105431639347616
8.3601,-3.5275685253193383,0.0,0.0,0.0,0.012146312518787596
8.3701,-3.5278510718593066,0.0,0.0,0.0,0.012187275963265125
8.3801,-3.528133985407975,0.0,0.0,0.0,0.01222832200381846
8.3901,-3.5284172660758975,0.0,0.0,0.0,0.012269450671289966
8.4001,-3.528700913973784,0.0,0.0,0.0,0.01231066199632606
8.4101,-3.528984929212506,0.0,0.0,0.0,0.012351956009377229
8.4201,-3.5292693119030942,0.0,0.0,0.0,0.012393332740698038
8.4301,-3.5295540621567376,0.0,0.0,0.0,0.012434792220347119
8.4401,-3.5298391800847853,0.0,0.0,0.0,0.012476334478187176
8.450099999999999,-3.530124665798745,0.0,0.0,0.0,0.012517959543884984
8.4601,-3.5304105194102844,0.0,0.0,0.0,0.0125596674469114
8.4701,-3.53069674103123,0.0,0.0,0.0,0.01260145821654133
8.4801,-3.5309833307735676,0.0,0.0,0.0,0.012643331881853764
8.4901,-3.5312702887494423,0.0,0.0,0.0,0.012685288471731771
8.5001,-3.5315576150711587,0.0,0.0,0.0,0.012727328014862479
8.5101,-3.531845309851181,0.0,0.0,0.0,0.012769450539737097
8.5201,-3.5321333732021314,0.0,0.0,0.0,0.012811656074650887
8.5301,-3.532421805236792,0.0,0.0,0.0,0.012853944647703213
8.5401,-3.5327106060681057,0.0,0.0,0.0,0.01289631628679749
8.5501,-3.5329997758091722,0.0,0.0,0.0,0.012938771019641197
8.5601,-3.533289314573252,0.0,0.0,0.0,0.012981308873745899
8.5701,-3.533579222473764,0.0,0.0,0.0,0.013023929876427233
8.5801,-3.533869499624288,0.0,0.0,0.0,0.013066634054804894
8.5901,-3.5341601461385608,0.0,0.0,0.0,0.013109421435802664
8.6001,-3.53445116213048,0.0,0.0,0.0,0.013152292046148387
8.6101,-3.5347425477141026,0.0,0.0,0.0,0.01319524591237398
8.6201,-3.535034303003644,0.0,0.0,0.0,0.01323828306081544
8.6301,-3.535326428113479,0.0,0.0,0.0,0.013281403517612804
8.6401,-3.5356189231581423,0.0,0.0,0.0,0.01332460730871023
