r,omega,theta,phi,rho,mass
0.8001,-3.4130593152584168,3.141593662756679,0.0,0.0,1.1659523557164131e-05
0.8101,-3.4130853885362,3.1415936627630985,0.0,0.0,1.2101821358452606e-05
0.8201,-3.4131117860207625,3.141593662769505,0.0,0.0,1.255515617177443e-05
0.8301000000000001,-3.4131385077150913,3.141593662775895,0.0,0.0,1.301966432417391e-05
0.8401,-3.4131655536223775,3.1415936627822663,0.0,0.0,1.3495482085525708e-05
0.8501,-3.4131929237460157,3.141593662788615,0.0,0.0,1.3982745668534884e-05
0.8601,-3.413220618089606,3.141593662794939,0.0,0.0,1.4481591228736839e-05
0.8701,-3.413248636656951,3.1415936628012346,0.0,0.0,1.4992154864497353e-05
0.8801,-3.413276979452059,3.1415936628074994,0.0,0.0,1.551457261701257e-05
0.8901,-3.4133056464791416,3.1415936628137304,0.0,0.0,1.604898047030901e-05
0.9001,-3.4133346377426146,3.1415936628199246,0.0,0.0,1.659551435124356e-05
0.9101,-3.4133639532470985,3.14159366282608,0.0,0.0,1.715431012950347e-05
0.9201,-3.4133935929974175,3.1415936628321934,0.0,0.0,1.772550361760637e-05
0.9301,-3.4134235569985996,3.141593662838262,0.0,0.0,1.830923057090024e-05
0.9401,-3.4134538452558787,3.1415936628442838,0.0,0.0,1.8905626687563452e-05
0.9501000000000001,-3.4134844577746906,3.141593662850256,0.0,0.0,1.9514827608604728e-05
0.9601,-3.413515394560677,3.1415936628561756,0.0,0.0,2.0136968917863163e-05
0.9701,-3.4135466556196827,3.141593662862041,0.0,0.0,2.0772186142008234e-05
0.9801,-3.4135782409577575,3.14159366286785,0.0,0.0,2.1420614750539768e-05
0.9901,-3.413610150581155,3.1415936628735994,0.0,0.0,2.2082390155787973e-05
1.0001,-3.4136423844963324,3.1415936628792873,0.0,0.0,2.2757647712913424e-05
1.0101,-3.4136749427099526,3.1415936628849117,0.0,0.0,2.344652271990706e-05
1.0201,-3.4137078252288813,3.1415936628904704,0.0,0.0,2.4149150417590183e-05
1.0301,-3.413741032060189,3.141593662895961,0.0,0.0,2.4865665989614487e-05
1.0401,-3.41377456321115,3.1415936629013816,0.0,0.0,2.5596204562462005e-05
1.0501,-3.413808418689243,3.1415936629067303,0.0,0.0,2.634090120544516e-05
1.0601,-3.4138425985021508,3.141593662912005,0.0,0.0,2.7099890930706742e-05
1.0701,-3.4138771026577603,3.141593662917204,0.0,0.0,2.7873308693219904e-05
1.0801,-3.4139119311641637,3.1415936629223253,0.0,0.0,2.866128939078816e-05
1.0901,-3.4139470840296555,3.141593662927367,0.0,0.0,2.94639678640454e-05
1.1001,-3.4139825612627352,3.1415936629323276,0.0,0.0,3.0281478896455905e-05
1.1101,-3.4140183628721075,3.1415936629372054,0.0,0.0,3.111395721431428e-05
1.1201,-3.4140544888666793,3.1415936629419985,0.0,0.0,3.1961537486745535e-05
1.1301,-3.4140909392555634,3.1415936629467054,0.0,0.0,3.282435432570503e-05
1.1401000000000001,-3.414127714048076,3.1415936629513244,0.0,0.0,3.370254228597851e-05
1.1501000000000001,-3.414164813253737,3.141593662955854,0.0,0.0,3.4596235865182066e-05
1.1601,-3.4142022368822724,3.141593662960293,0.0,0.0,3.550556950376217e-05
1.1701,-3.41423998494361,3.1415936629646404,0.0,0.0,3.643067758499568e-05
1.1801,-3.414278057447883,3.141593662968894,0.0,0.0,3.737169443498979e-05
1.1901,-3.4143164544054283,3.141593662973053,0.0,0.0,3.8328754322682106e-05
1.2001,-3.414355175826788,3.141593662977116,0.0,0.0,3.930199145984053e-05
1.2101,-3.4143942217227075,3.141593662981082,0.0,0.0,4.029154000106342e-05
1.2201,-3.414433592104136,3.1415936629849495,0.0,0.0,4.129753404377945e-05
1.2301,-3.4144732869822283,3.1415936629887176,0.0,0.0,4.232010762824765e-05
1.2401,-3.4145133063683417,3.1415936629923853,0.0,0.0,4.335939473755747e-05
1.2501,-3.4145536502740392,3.1415936629959518,0.0,0.0,4.441552929762869e-05
1.2601,-3.4145943187110865,3.1415936629994157,0.0,0.0,4.548864517721148e-05
1.2701,-3.414635311691455,3.1415936630027765,0.0,0.0,4.6578876187886344e-05
1.2801,-3.414676629227319,3.141593663006033,0.0,0.0,4.768635608406423e-05
1.2901,-3.414718271331058,3.141593663009185,0.0,0.0,4.881121856298634e-05
1.3001,-3.414760238015255,3.141593663012231,0.0,0.0,4.995359726472435e-05
1.3101,-3.4148025292926967,3.1415936630151715,0.0,0.0,5.1113625772180246e-05
1.3201,-3.414845145176376,3.1415936630180044,0.0,0.0,5.229143761108641e-05
1.3301,-3.4148880856794874,3.14159366302073,0.0,0.0,5.348716625000559e-05
1.3401,-3.4149313508154315,3.1415936630233476,0.0,0.0,5.4700945100330876e-05
1.3501,-3.414974940597812,3.1415936630258567,0.0,0.0,5.5932907516285765e-05
1.3601,-3.4150188550404375,3.141593663028257,0.0,0.0,5.71831867949241e-05
1.3701,-3.41506309415732,3.141593663030548,0.0,0.0,5.8451916176130085e-05
1.3801,-3.415107657962677,3.1415936630327295,0.0,0.0,5.9739228842618315e-05
1.3901000000000001,-3.4151525464709285,3.1415936630348007,0.0,0.0,6.104525791993375e-05
1.4001000000000001,-3.4151977596967,3.141593663036762,0.0,0.0,6.23701364764517e-05
1.4101,-3.41524329765482,3.1415936630386128,0.0,0.0,6.371399752337783e-05
1.4201,-3.415289160360323,3.1415936630403536,0.0,0.0,6.507697401474826e-05
1.4301,-3.415335347828445,3.141593663041984,0.0,0.0,6.645919884742939e-05
1.4401,-3.415381860074629,3.141593663043503,0.0,0.0,6.786080486111801e-05
1.4501,-3.4154286971145202,3.141593663044912,0.0,0.0,6.928192483834133e-05
1.4601,-3.415475858963969,3.141593663046211,0.0,0.0,7.07226915044568e-05
1.4701,-3.4155233456390297,3.1415936630473995,0.0,0.0,7.21832375276524e-05
1.4801,-3.4155711571559606,3.1415936630484778,0.0,0.0,7.366369551894635e-05
1.4901,-3.415619293531224,3.1415936630494463,0.0,0.0,7.516419803218734e-05
1.5001,-3.4156677547814875,3.141593663050305,0.0,0.0,7.668487756405437e-05
1.5101,-3.415716540923621,3.141593663051055,0.0,0.0,7.822586655405676e-05
1.5201,-3.415765651974701,3.141593663051696,0.0,0.0,7.978729738453432e-05
1.5301,-3.4158150879520055,3.1415936630522285,0.0,0.0,8.136930238065713e-05
1.5401,-3.4158648488730186,3.141593663052653,0.0,0.0,8.29720138104257e-05
1.5501,-3.415914934755428,3.14159366305297,0.0,0.0,8.459556388467088e-05
1.5601,-3.4159653456171255,3.1415936630531807,0.0,0.0,8.624008475705389e-05
1.5701,-3.4160160814762075,3.1415936630532846,0.0,0.0,8.790570852406631e-05
1.5801,-3.4160671423509736,3.1415936630532837,0.0,0.0,8.95925672250301e-05
1.5901,-3.4161185282599287,3.1415936630531776,0.0,0.0,9.130079284209762e-05
1.6001,-3.416170239221781,3.141593663052968,0.0,0.0,9.303051730025154e-05
1.6101,-3.4162222752554436,3.141593663052655,0.0,0.0,9.478187246730492e-05
1.6201,-3.4162746363800336,3.14159366305224,0.0,0.0,9.65549901539012e-05
1.6301,-3.4163273226148716,3.1415936630517236,0.0,0.0,9.835000211351419e-05
1.6401000000000001,-3.4163803339794834,3.141593663051107,0.0,0.0,0.00010016704004244805
1.6501000000000001,-3.4164336704935985,3.1415936630503913,0.0,0.0,0.00010200623557983736
1.6601000000000001,-3.41648733217715,3.1415936630495778,0.0,0.0,0.00010386772030764697
1.6701,-3.4165413190502765,3.141593663048667,0.0,0.0,0.00010575162575067214
1.6801,-3.416595631133319,3.1415936630476606,0.0,0.0,0.00010765808337653863
1.6901,-3.416650268446825,3.1415936630465593,0.0,0.0,0.00010958722459570238
1.7001,-3.416705231011544,3.1415936630453656,0.0,0.0,0.00011153918076144976
1.7101,-3.416760518848431,3.1415936630440795,0.0,0.0,0.00011351408316989762
1.7201,-3.4168161319786443,3.1415936630427033,0.0,0.0,0.00011551206305999294
1.7301,-3.4168720704235476,3.1415936630412378,0.0,0.0,0.00011753325161351336
1.7401,-3.416928334204707,3.141593663039685,0.0,0.0,0.00011957777995506654
1.7501,-3.416984923343895,3.141593663038046,0.0,0.0,0.00012164577915209094
1.7601,-3.417041837863086,3.1415936630363235,0.0,0.0,0.00012373738021485497
1.7701,-3.41709907778446,3.141593663034518,0.0,0.0,0.00012585271409645777
1.7801,-3.417156643130401,3.1415936630326313,0.0,0.0,0.00012799191169282848
1.7901,-3.417214533923497,3.141593663030666,0.0,0.0,0.00013015510384272697
1.8001,-3.4172727501865396,3.1415936630286225,0.0,0.0,0.00013234242132774312
1.8101,-3.417331291942526,3.1415936630265042,0.0,0.0,0.00013455399487229767
1.8201,-3.4173901592146567,3.141593663024312,0.0,0.0,0.0001367899551436411
1.8301,-3.417449352026336,3.1415936630220482,0.0,0.0,0.0001390504327518549
1.8401,-3.4175088704011727,3.141593663019715,0.0,0.0,0.0001413355582498503
1.8501,-3.4175687143629805,3.1415936630173142,0.0,0.0,0.0001436454621333695
1.8601,-3.4176288839357762,3.141593663014848,0.0,0.0,0.00014598027484098453
1.8701,-3.417689379143781,3.1415936630123187,0.0,0.0,0.00014834012675409824
1.8801,-3.4177502000114215,3.1415936630097283,0.0,0.0,0.00015072514819694356
1.8901000000000001,-3.417811346563327,3.141593663007079,0.0,0.0,0.000153135469436584
1.9001000000000001,-3.417872818824331,3.1415936630043735,0.0,0.0,0.00015557122068291307
1.9101000000000001,-3.417934616819472,3.141593663001614,0.0,0.0,0.00015803253208865518
1.9201,-3.417996740573993,3.1415936629988024,0.0,0.0,0.0001605195337493646
1.9301,-3.4180591901133397,3.141593662995942,0.0,0.0,0.00016303235570342626
1.9401,-3.418121965463163,3.141593662993035,0.0,0.0,0.00016557112793205562
1.9501,-3.418185066649318,3.1415936629900836,0.0,0.0,0.0001681359803592979
1.9601,-3.4182484936978637,3.1415936629870913,0.0,0.0,0.00017072704285202937
1.9701,-3.418312246635063,3.14159366298406,0.0,0.0,0.0001733444452199562
1.9801,-3.418376325487384,3.1415936629809926,0.0,0.0,0.00017598831721561524
1.9901,-3.418440730281498,3.141593662977892,0.0,0.0,0.0001786587885343734
2.0001,-3.41850546104428,3.1415936629747607,0.0,0.0,0.00018135598881442836
2.0101000000000004,-3.4185705178028116,3.1415936629716024,0.0,0.0,0.00018408004763680776
2.0201000000000002,-3.4186359005843756,3.141593662968419,0.0,0.0,0.00018683109452536964
2.0301000000000005,-3.4187016094164613,3.1415936629652146,0.0,0.0,0.00018960925894680294
2.0401000000000002,-3.4187676443267603,3.141593662961991,0.0,0.0,0.00019241467031062622
2.0501,-3.41883400534317,3.141593662958752,0.0,0.0,0.00019524745796918887
2.0601000000000003,-3.4189006924937906,3.141593662955501,0.0,0.0,0.0001981077512176708
2.0701,-3.4189677058069274,3.1415936629522405,0.0,0.0,0.00020099567929408171
2.0801000000000003,-3.4190350453110905,3.1415936629489742,0.0,0.0,0.0002039113713792622
2.0901,-3.419102711034992,3.1415936629457053,0.0,0.0,0.0002068549565968829
2.1001000000000003,-3.41917070300755,3.1415936629424372,0.0,0.0,0.0002098265640134451
2.1101,-3.4192390212578867,3.141593662939173,0.0,0.0,0.00021282632263828005
2.1201000000000003,-3.4193076658153276,3.1415936629359162,0.0,0.0,0.00021585436142355
2.1301,-3.419376636709403,3.141593662932671,0.0,0.0,0.0002189108092642468
2.1401000000000003,-3.419445933969847,3.1415936629294396,0.0,0.0,0.00022199579499819337
2.1501,-3.4195155576265983,3.1415936629262267,0.0,0.0,0.00022510944740604237
2.1601000000000004,-3.4195855077097996,3.1415936629230354,0.0,0.0,0.00022825189521127748
2.1701,-3.4196557842497977,3.14159366291987,0.0,0.0,0.00023142326708021216
2.1801000000000004,-3.419726387277143,3.1415936629167334,0.0,0.0,0.00023462369162199066
2.1901,-3.4197973168225917,3.14159366291363,0.0,0.0,0.00023785329738858728
2.2001000000000004,-3.4198685729171032,3.1415936629105636,0.0,0.0,0.0002411122128748071
2.2101,-3.4199401555918403,3.141593662907538,0.0,0.0,0.00024440056651828495
2.2201000000000004,-3.4200120648781707,3.141593662904557,0.0,0.0,0.0002477184866994867
2.2301,-3.4200843008076673,3.141593662901625,0.0,0.0,0.0002510661017417081
2.2401000000000004,-3.4201568634121053,3.1415936628987455,0.0,0.0,0.0002544435399110755
2.2501,-3.4202297527234657,3.141593662895923,0.0,0.0,0.0002578509294165455
2.2601000000000004,-3.4203029687739326,3.1415936628931616,0.0,0.0,0.0002612883984099054
2.2701000000000002,-3.420376511595894,3.141593662890465,0.0,0.0,0.0002647560749857722
2.2801000000000005,-3.4204503812219444,3.1415936628878383,0.0,0.0,0.0002682540871815941
2.2901000000000002,-3.4205245776848794,3.1415936628852856,0.0,0.0,0.00027178256297764885
2.3001000000000005,-3.4205991010177,3.1415936628828107,0.0,0.0,0.0002753416302970452
2.3101000000000003,-3.420673951253613,3.1415936628804184,0.0,0.0,0.00027893141700572184
2.3201,-3.420749128426027,3.1415936628781136,0.0,0.0,0.0002825520509124482
2.3301000000000003,-3.420824632568556,3.1415936628759,0.0,0.0,0.0002862036597688238
2.3401,-3.420900463715017,3.1415936628737824,0.0,0.0,0.00028988637126927866
2.3501000000000003,-3.4209766218994333,3.141593662871766,0.0,0.0,0.00029360031305107327
2.3601,-3.421053107156031,3.1415936628698544,0.0,0.0,0.00029734561269429793
2.3701000000000003,-3.42112991951924,3.141593662868053,0.0,0.0,0.00030112239772187423
2.3801,-3.421207059023695,3.141593662866367,0.0,0.0,0.0003049307955995533
2.3901000000000003,-3.4212845257042357,3.1415936628648002,0.0,0.0,0.00030877093373591713
2.4001,-3.421362319595904,3.141593662863358,0.0,0.0,0.00031264293948237776
2.4101000000000004,-3.4214404407339476,3.141593662862045,0.0,0.0,0.0003165469401331781
2.4201,-3.4215188891538175,3.141593662860867,0.0,0.0,0.00032048306292539047
2.4301000000000004,-3.42159766489117,3.141593662859828,0.0,0.0,0.0003244514350389188
2.4401,-3.4216767679818636,3.1415936628589343,0.0,0.0,0.0003284521835964964
2.4501000000000004,-3.421756198461963,3.1415936628581895,0.0,0.0,0.00033248543566368757
2.4601,-3.4218359563677367,3.1415936628576,0.0,0.0,0.0003365513182488862
2.4701000000000004,-3.4219160417356562,3.14159366285717,0.0,0.0,0.0003406499583033178
2.4801,-3.421996454602398,3.1415936628569057,0.0,0.0,0.00034478148272103687
2.4901000000000004,-3.4220771950048428,3.141593662856812,0.0,0.0,0.00034894601833892943
2.5001,-3.422158262980075,3.141593662856894,0.0,0.0,0.000353143691936711
2.5101000000000004,-3.4222396585653847,3.141593662857158,0.0,0.0,0.0003573746302369281
2.5201000000000002,-3.4223213817982643,3.141593662857608,0.0,0.0,0.0003616389599049569
2.5301000000000005,-3.422403432716411,3.1415936628582513,0.0,0.0,0.00036593680754900507
2.5401000000000002,-3.4224858113577263,3.1415936628590924,0.0,0.0,0.0003702682997201094
2.5501000000000005,-3.4225685177585183,3.14159366286009,0.0,0.0,0.00037463354550749115
2.5601000000000003,-3.422651551944578,3.141593662861093,0.0,0.0,0.00037903261575656223
2.5701,-3.4227349139397534,3.1415936628620904,0.0,0.0,0.00038346563381630764
2.5801000000000003,-3.422818603768232,3.141593662863082,0.0,0.0,0.0003879327272059552
2.5901,-3.4229026214543685,3.1415936628640675,0.0,0.0,0.00039243402331120886
2.6001000000000003,-3.42298696702268,3.141593662865048,0.0,0.0,0.0003969696493842502
2.6101,-3.423071640497849,3.1415936628660224,0.0,0.0,0.0004015397325437366
2.6201000000000003,-3.4231566419047232,3.1415936628669914,0.0,0.0,0.000406144399774803
2.6301,-3.4232419712683133,3.1415936628679546,0.0,0.0,0.0004107837779290601
2.6401000000000003,-3.4233276286137957,3.141593662868912,0.0,0.0,0.0004154579937245963
2.6501,-3.423413613966511,3.141593662869864,0.0,0.0,0.0004201671737459758
2.6601000000000004,-3.423499927351964,3.1415936628708105,0.0,0.0,0.00042491144444424035
2.6701,-3.423586568795825,3.1415936628717516,0.0,0.0,0.0004296909321369076
2.6801000000000004,-3.423673538323927,3.141593662872687,0.0,0.0,0.0004345057630079727
2.6901,-3.42376083596227,3.1415936628736167,0.0,0.0,0.0004393560631079066
2.7001000000000004,-3.423848461737016,3.1415936628745413,0.0,0.0,0.000444241958353658
2.7101,-3.423936415674494,3.14159366287546,0.0,0.0,0.0004491635745286513
2.7201000000000004,-3.424024697801195,3.141593662876374,0.0,0.0,0.0004541210372827885
2.7301,-3.4241133081437765,3.1415936628772823,0.0,0.0,0.00045911447213244745
2.7401000000000004,-3.424202246729059,3.141593662878185,0.0,0.0,0.0004641440044604835
2.7501,-3.4242915135840293,3.141593662879082,0.0,0.0,0.00046920975951622807
2.7601000000000004,-3.4243811087358376,3.1415936628799743,0.0,0.0,0.00047431186241548987
2.7701000000000002,-3.424471032211798,3.141593662880861,0.0,0.0,0.0004794504381405536
2.7801000000000005,-3.424561284039391,3.1415936628817427,0.0,0.0,0.00048462561154018153
2.7901000000000002,-3.4246518642462593,3.141593662882619,0.0,0.0,0.0004898375073296117
2.8001000000000005,-3.4247427728602124,3.1415936628834897,0.0,0.0,0.0004950862500905599
2.8101000000000003,-3.424834009909223,3.1415936628843553,0.0,0.0,0.0005003719642712175
2.8201,-3.424925575421428,3.141593662885216,0.0,0.0,0.0005056947741862533
2.8301000000000003,-3.42501746942513,3.1415936628860712,0.0,0.0,0.000511054804016813
2.8401,-3.425109691948795,3.141593662886921,0.0,0.0,0.0005164521778105182
2.8501000000000003,-3.425202243021055,3.1415936628877663,0.0,0.0,0.000521887019481468
2.8601,-3.425295122670705,3.141593662888606,0.0,0.0,0.0005273594528102377
2.8701000000000003,-3.425388330926705,3.1415936628894405,0.0,0.0,0.0005328696014438796
2.8801,-3.42548186781818,3.14159366289027,0.0,0.0,0.0005384175888959223
2.8901000000000003,-3.425575733374419,3.1415936628910948,0.0,0.0,0.0005440035385463718
2.9001,-3.425669927624875,3.1415936628919146,0.0,0.0,0.0005496275736417101
2.9101000000000004,-3.425764450599168,3.141593662892729,0.0,0.0,0.0005552898172948963
2.9201,-3.425859302327079,3.1415936628935386,0.0,0.0,0.000560990392485366
2.9301000000000004,-3.4259544828385557,3.141593662894343,0.0,0.0,0.0005667294220590318
2.9401,-3.4260499921637106,3.1415936628951426,0.0,0.0,0.0005725070287282827
2.9501000000000004,-3.4261458303328194,3.141593662895937,0.0,0.0,0.0005783233350719846
2.9601,-3.4262419973763234,3.1415936628967267,0.0,0.0,0.0005841784635354798
2.9701000000000004,-3.426338493324827,3.141593662897512,0.0,0.0,0.0005900725364305881
2.9801,-3.4264353182091014,3.1415936628982917,0.0,0.0,0.0005960056759356048
2.9901000000000004,-3.42653247206008,3.141593662899067,0.0,0.0,0.0006019780040953031
3.0001,-3.426629954908862,3.141593662899837,0.0,0.0,0.000607989642820932
3.0101000000000004,-3.426727766786711,3.1415936629006027,0.0,0.0,0.0006140407138902178
3.0201000000000002,-3.4268259077250556,3.1415936629013634,0.0,0.0,0.0006201313389473629
3.0301000000000005,-3.426924377755487,3.1415936629021193,0.0,0.0,0.0006262616395030474
3.0401000000000002,-3.4270231769097634,3.1415936629028707,0.0,0.0,0.0006324317369344269
3.0501000000000005,-3.4271223052198057,3.1415936629036167,0.0,0.0,0.0006386417524851348
3.0601000000000003,-3.4272217627177,3.141593662904359,0.0,0.0,0.0006448918072652802
3.0701000000000005,-3.4273215494356974,3.141593662905096,0.0,0.0,0.00065118202225145
3.0801000000000003,-3.427421665406213,3.1415936629058283,0.0,0.0,0.0006575125182867065
3.0901,-3.427522110661826,3.141593662906556,0.0,0.0,0.0006638834160805898
3.1001000000000003,-3.4276228852352806,3.141593662907279,0.0,0.0,0.0006702948362091168
3.1101,-3.427723989159486,3.1415936629079977,0.0,0.0,0.0006767468991147798
3.1201000000000003,-3.4278254224675155,3.141593662908712,0.0,0.0,0.0006832397251065492
3.1301,-3.427927185192606,3.1415936629094214,0.0,0.0,0.0006897734343598713
3.1401000000000003,-3.428029277368161,3.141593662910126,0.0,0.0,0.0006963481469166696
3.1501,-3.4281316990277464,3.1415936629108265,0.0,0.0,0.0007029639826853439
3.1601000000000004,-3.428234450205094,3.141593662911523,0.0,0.0,0.000709621061440771
3.1701,-3.4283375309340993,3.1415936629122143,0.0,0.0,0.0007163195028243039
3.1801000000000004,-3.428440941248823,3.1415936629129013,0.0,0.0,0.0007230594263437733
3.1901,-3.42854468118349,3.141593662913584,0.0,0.0,0.0007298409513734855
3.2001000000000004,-3.4286487507724894,3.141593662914262,0.0,0.0,0.0007366641971542242
3.2101,-3.428753150050376,3.1415936629149357,0.0,0.0,0.0007435292827932495
3.2201000000000004,-3.4288578790518676,3.1415936629156054,0.0,0.0,0.0007504363272642985
3.2301,-3.428962937811847,3.1415936629162706,0.0,0.0,0.0007573854494075845
3.2401000000000004,-3.4290683263653623,3.1415936629169314,0.0,0.0,0.0007643767679297983
3.2501,-3.4291740447476258,3.141593662917588,0.0,0.0,0.0007714104014041065
3.2601000000000004,-3.4292800929940133,3.14159366291824,0.0,0.0,0.0007784864682701532
3.2701000000000002,-3.429386471140066,3.141593662918888,0.0,0.0,0.0007856050868340585
3.2801000000000005,-3.4294931792214904,3.141593662919532,0.0,0.0,0.0007927663752684199
3.2901000000000002,-3.429600217274156,3.1415936629201715,0.0,0.0,0.0007999704516123109
3.3001000000000005,-3.4297075853340977,3.141593662920807,0.0,0.0,0.0008072174337712825
3.3101000000000003,-3.4298152834375144,3.141593662921438,0.0,0.0,0.0008145074395173614
3.3201000000000005,-3.4299233116207706,3.141593662922065,0.0,0.0,0.0008218405864890523
3.3301000000000003,-3.4300316699203934,3.1415936629226877,0.0,0.0,0.0008292169921913352
3.3401,-3.4301403583730767,3.1415936629233068,0.0,0.0,0.0008366367739956679
3.3501000000000003,-3.4302493770156772,3.1415936629239214,0.0,0.0,0.0008441000491399848
3.3601,-3.4303587258852173,3.141593662924532,0.0,0.0,0.0008516069347286958
3.3701000000000003,-3.4304684050188827,3.1415936629251386,0.0,0.0,0.0008591575477326892
3.3801,-3.4305784144540246,3.1415936629257413,0.0,0.0,0.000866752004989329
3.3901000000000003,-3.4306887542281586,3.14159366292634,0.0,0.0,0.0008743904232024562
3.4001,-3.4307994243789643,3.1415936629269345,0.0,0.0,0.0008820729189423881
3.4101000000000004,-3.4309104249442868,3.141593662927525,0.0,0.0,0.0008897996086459194
3.4201,-3.431021755962134,3.141593662928112,0.0,0.0,0.0008975706086163211
3.4301000000000004,-3.4311334174706807,3.1415936629286945,0.0,0.0,0.0009053860350233408
3.4401,-3.431245409508264,3.1415936629292736,0.0,0.0,0.0009132460039032032
3.4501000000000004,-3.4313577321133866,3.1415936629298487,0.0,0.0,0.0009211506311586095
3.4601,-3.431470385324716,3.1415936629304198,0.0,0.0,0.0009291000325587369
3.4701000000000004,-3.4315833691810838,3.141593662930987,0.0,0.0,0.000937094323739241
3.4801,-3.4316966837214857,3.1415936629315504,0.0,0.0,0.0009451336202022521
3.4901000000000004,-3.4318103289850828,3.1415936629321104,0.0,0.0,0.0009532180373163794
3.5001,-3.4319243050112,3.141593662932666,0.0,0.0,0.0009613476903167063
3.5101000000000004,-3.432038611839327,3.1415936629332184,0.0,0.0,0.0009695226943047953
3.5201000000000002,-3.4321532495091187,3.141593662933767,0.0,0.0,0.0009777431642486835
3.5301000000000005,-3.432268218060393,3.1415936629343113,0.0,0.0,0.0009860092149828871
3.5401000000000002,-3.432383517533134,3.1415936629348526,0.0,0.0,0.0009943209612083962
3.5501000000000005,-3.4324991479674885,3.14159366293539,0.0,0.0,0.0010026785174926797
3.5601000000000003,-3.43261510940377,3.141593662935924,0.0,0.0,0.0010110819982696825
3.5701000000000005,-3.4327314018824544,3.1415936629364536,0.0,0.0,0.0010195315178398265
3.5801000000000003,-3.4328480254441835,3.1415936629369803,0.0,0.0,0.0010280271903700094
3.5901,-3.4329649801297637,3.1415936629375034,0.0,0.0,0.001036569129893607
3.6001000000000003,-3.4330822659801647,3.1415936629380226,0.0,0.0,0.0010451574503104707
3.6101,-3.433199883036522,3.1415936629385386,0.0,0.0,0.0010537922653869288
3.6201000000000003,-3.4333178313401347,3.1415936629390506,0.0,0.0,0.0010624736887557872
3.6301,-3.433436110932467,3.1415936629395596,0.0,0.0,0.001071201833916327
3.6401000000000003,-3.4335547218551477,3.141593662940065,0.0,0.0,0.0010799768142343074
3.6501,-3.433673664149969,3.1415936629405667,0.0,0.0,0.0010887987429419631
3.6601000000000004,-3.4337929378588896,3.141593662941065,0.0,0.0,0.0010976677331380068
3.6701,-3.4339125430240314,3.14159366294156,0.0,0.0,0.0011065838977876268
3.6801000000000004,-3.4340324796876804,3.141593662942052,0.0,0.0,0.0011155473497224888
3.6901,-3.434152747892288,3.14159366294254,0.0,0.0,0.0011245582016407342
3.7001000000000004,-3.4342733476804703,3.141593662943025,0.0,0.0,0.001133616566106983
3.7101,-3.4343942790950073,3.141593662943506,0.0,0.0,0.0011427225555523295
3.7201000000000004,-3.434515542178844,3.1415936629439845,0.0,0.0,0.0011518762822743474
3.7301,-3.434637136975089,3.141593662944459,0.0,0.0,0.0011610778584370842
3.7401000000000004,-3.4347590635270167,3.141593662944931,0.0,0.0,0.0011703273960710667
3.7501,-3.434881321878065,3.1415936629453993,0.0,0.0,0.0011796250070732963
3.7601000000000004,-3.435003912071837,3.1415936629458643,0.0,0.0,0.0011889708032072532
3.7701000000000002,-3.4351268341521006,3.141593662946326,0.0,0.0,0.0011983648961028921
3.7801000000000005,-3.4352500881627868,3.141593662946785,0.0,0.0,0.0012078073972566464
3.7901000000000002,-3.4353736741479923,3.1415936629472405,0.0,0.0,0.0012172984180314245
3.8001000000000005,-3.4354975921519784,3.141593662947693,0.0,0.0,0.0012268380696566134
3.8101000000000003,-3.43562184221917,3.141593662948142,0.0,0.0,0.0012364264632280745
3.8201000000000005,-3.4357464243941576,3.1415936629485883,0.0,0.0,0.001246063709708148
3.8301000000000003,-3.4358713387216957,3.1415936629490315,0.0,0.0,0.001255749919925649
3.8401,-3.435996585246703,3.141593662949471,0.0,0.0,0.0012654852045758708
3.8501000000000003,-3.436122164014263,3.141593662949908,0.0,0.0,0.0012752696742205835
3.8601,-3.4362480750696243,3.141593662950342,0.0,0.0,0.001285103439288032
3.8701000000000003,-3.4363743184581996,3.1415936629507732,0.0,0.0,0.0012949866100729409
3.8801,-3.4365008942255653,3.141593662951201,0.0,0.0,0.0013049192967365076
3.8901000000000003,-3.4366278024174637,3.141593662951626,0.0,0.0,0.0013149016093064103
3.9001,-3.436755043079801,3.141593662952048,0.0,0.0,0.0013249336576768003
3.9101000000000004,-3.4368826162586474,3.141593662952467,0.0,0.0,0.0013350155516083085
3.9201,-3.437010522000239,3.141593662952883,0.0,0.0,0.0013451474007280407
3.9301000000000004,-3.4371387603509747,3.141593662953296,0.0,0.0,0.0013553293145295807
3.9401,-3.437267331357419,3.141593662953707,0.0,0.0,0.001365561402372987
3.9501000000000004,-3.437396235066301,3.141593662954114,0.0,0.0,0.001375843773484798
3.9601,-3.437525471524514,3.141593662954519,0.0,0.0,0.001386176536958025
3.9701000000000004,-3.437655040779116,3.141593662954921,0.0,0.0,0.0013965598017521591
3.9801,-3.4377849428773293,3.14159366295532,0.0,0.0,0.0014069936766931664
3.9901000000000004,-3.4379151778665404,3.1415936629557164,0.0,0.0,0.0014174782704734908
4.0001,-3.4380457457943012,3.14159366295611,0.0,0.0,0.001428013691652051
4.0100999999999996,-3.4381766467083277,3.141593662956501,0.0,0.0,0.0014386000486542455
4.0201,-3.4383078806565,3.1415936629568892,0.0,0.0,0.0014492374497719477
4.0301,-3.438439447686864,3.1415936629572747,0.0,0.0,0.0014599260031635066
4.0401,-3.438571347847628,3.1415936629576575,0.0,0.0,0.001470665816853749
