r,omega,theta,phi,rho,mass
1.8901000000000001,-3.418858437420376,3.141593655127474,0.785401218168823,1.5707973283300507,0.28299447467856453
1.9001000000000001,-3.4189452176520208,3.1415936551282595,0.7854012541924565,1.5707973283308232,0.2875100106228754
1.9101000000000001,-3.41903284433806,3.141593655129041,0.7854012908648557,1.5707973283315912,0.29207332680669074
1.9201,-3.419121327420094,3.141593655129818,0.7854013282010794,1.5707973283323549,0.2966846746864951
1.9301,-3.4192106770046364,3.14159365513059,0.7854013662165208,1.570797328333114,0.3013443057186952
1.9401,-3.4193009033631148,3.141593655131359,0.7854014049269071,1.570797328333869,0.3060524713596191
1.9501,-3.4193920169318694,3.1415936551321226,0.7854014443482996,1.57079732833462,0.3108094230655171
1.9601,-3.4194840283121533,3.141593655132883,0.7854014844970938,1.5707973283353667,0.31561541229256135
1.9701,-3.4195769482701337,3.141593655133639,0.7854015253900194,1.5707973283361096,0.3204706904968457
1.9801,-3.4196707877368895,3.1415936551343915,0.78540156704414,1.5707973283368488,0.32537550913438607
1.9901,-3.4197655578084145,3.1415936551351398,0.7854016094768537,1.570797328337584,0.3303301196611201
2.0001,-3.4198612697456148,3.141593655135885,0.7854016527058922,1.5707973283383156,0.3353347735329075
2.0101000000000004,-3.419957934974309,3.141593655136626,0.7854016967493219,1.5707973283390437,0.34038972220552965
2.0201000000000002,-3.4200555650852307,3.1415936551373638,0.7854017416255431,1.5707973283397683,0.34549521713468967
2.0301000000000005,-3.4201541718340245,3.1415936551380983,0.7854017873532901,1.5707973283404892,0.3506515097760132
2.0401000000000002,-3.42025376714125,3.1415936551388293,0.7854018339516317,1.570797328341207,0.3558588515850468
2.0501,-3.420354363092379,3.141593655139557,0.7854018814399701,1.5707973283419214,0.3611174940172599
2.0601000000000003,-3.420455971937797,3.1415936551402814,0.7854019298380426,1.5707973283426329,0.36642768852804325
2.0701,-3.420558606092802,3.141593655141003,0.7854019791659199,1.570797328343341,0.37178968657270917
2.0801000000000003,-3.420662278137606,3.141593655141721,0.7854020294440073,1.570797328344046,0.3772037396064929
2.0901,-3.4207670008173334,3.1415936551424366,0.7854020806930437,1.570797328344748,0.38267009908455024
2.1001000000000003,-3.420872787042023,3.141593655143149,0.7854021329341028,1.5707973283454473,0.38818901646196
