r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
5.900999999999918,0.005377301827575288,0.028751206097596127,-0.00537730182757528,0.009065036154959166,-0.00010856557254133527,-0.0005804753482932054,0.00010856557254133513,-0.00018301945321801211,0.00446952174592043,-0.0007139007805176469,0.03109079417523545,0.0004960076510740624,5.0322353026891835e-06,-4.63881146189172e-06,-5.0322353026891835e-06
5.910999999999918,0.005376215314435239,0.028745396759712747,-0.0053762153144352315,0.009063204515000464,-0.00010873704501078817,-0.0005813921724677426,0.00010873704501078804,-0.00018330852089265884,0.004491576397967626,-0.0007160613610652314,0.031084512110830447,0.0004958423401136495,5.0309013794292945e-06,-4.636235717547142e-06,-5.0309013794292945e-06
5.920999999999918,0.005375127086884392,0.028739578255265956,-0.005375127086884385,0.009061369984894183,-0.00010890845468423748,-0.0005823086608863748,0.00010890845468423734,-0.00018359748270602768,0.004513699927791437,-0.0007182238942578388,0.03107822013394611,0.0004956767964290113,5.029565514078827e-06,-4.63365653967159e-06,-5.029565514078827e-06
5.9309999999999174,0.005374037145551207,0.028733750587615986,-0.0053740371455511995,0.009059532565699777,-0.0001090798014617179,-0.0005832248130146105,0.00010907980146171777,-0.0001838863384895975,0.004535892413552551,-0.000720388372077388,0.031071918248216108,0.0004955110202487736,5.02822770817998e-06,-4.631073932735203e-06,-5.02822770817998e-06
5.940999999999917,0.005372945491065144,0.028727913760128412,-0.005372945491065136,0.009057692258478385,-0.0001092510852432972,-0.0005841406283181347,0.00010925108524329707,-0.00018417508807490294,0.004558153933231029,-0.0007225547864974861,0.031065606457279873,0.0004953450118018595,5.02688796327703e-06,-4.628487901213704e-06,-5.02688796327703e-06
5.950999999999917,0.005371852124056661,0.028722067776174153,-0.005371852124056653,0.009055849064292834,-0.00010942230592907624,-0.0005850561062628096,0.00010942230592907611,-0.00018446373129353435,0.004580484564626108,-0.0007247231294834542,0.031059284764782643,0.0004951787713174884,5.025546280916331e-06,-4.625898449588385e-06,-5.025546280916331e-06
5.960999999999917,0.005370757045157214,0.028716212639129466,-0.005370757045157207,0.009054002984207632,-0.00010959346341918908,-0.0005859712463146746,0.00010959346341918895,-0.0001847522679771381,0.004602884385356019,-0.0007268933929923511,0.0310529531743754,0.0004950122990251751,5.024202662646302e-06,-4.623305582346103e-06,-5.024202662646302e-06
5.970999999999917,0.005369660254999261,0.028710348352375948,-0.005369660254999254,0.00905215401928897,-0.00010976455761380299,-0.0005868860479399472,0.00010976455761380286,-0.00018504069795741653,0.004625353472857786,-0.0007290655689729989,0.03104661168971492,0.0004948455951547309,5.022857110017437e-06,-4.620709303979261e-06,-5.022857110017437e-06
5.980999999999916,0.005368561754216255,0.028704474919300532,-0.0053685617542162485,0.009050302170604723,-0.00010993558841311859,-0.0005878005106050225,0.00010993558841311845,-0.0001853290210661282,0.004647891904387048,-0.0007312396493660078,0.031040260314463743,0.0004946786599362619,5.021509624582298e-06,-4.618109618985811e-06,-5.021509624582298e-06
5.990999999999916,0.005367461543442649,0.02869859234329549,-0.005367461543442642,0.009048447439224446,-0.00011010655571736982,-0.0005887146337764745,0.00011010655571736968,-0.00018561723713508786,0.004670499757017861,-0.0007334156261038002,0.031033899052290183,0.0004945114936001689,5.020160207895509e-06,-4.615506531869234e-06,-5.020160207895509e-06
