r,mass_m,psi,abs_psi
2.6716232575212273,0.5868215387140886,0.1004124399072735,0.1004124399072735
2.7545652638810947,0.6174727046736592,0.10044539992476674,0.10044539992476674
2.8334847898558597,0.6440318138821506,0.10047785322440045,0.10047785322440045
2.910215689082116,0.6674008179144397,0.10051031996994436,0.10051031996994436
2.9850319152172027,0.6880250350841878,0.10054276222740516,0.10054276222740516
3.060198742299472,0.7069000584620282,0.10057608164221822,0.10057608164221822
3.1536308691135884,0.7283729352865432,0.10061846883115227,0.10061846883115227
3.251328918854168,0.7492964860829057,0.1006639438046206,0.1006639438046206
3.350236366219576,0.7697727568000954,0.10071123803411282,0.10071123803411282
3.4500607073967866,0.7904918916775,0.10076035178123093,0.10076035178123093
3.5496789532069015,0.8118041487295417,0.10081086625160675,0.10081086625160675
3.647056725570059,0.8336198840332825,0.10086180637830958,0.10086180637830958
3.7268547262405307,0.8523601297043754,0.10090476446858097,0.10090476446858097
3.806435831017461,0.8718568984334204,0.1009487299442834,0.1009487299442834
3.898093313743114,0.8952608976754812,0.10100077279946859,0.10100077279946859
4.003813485725672,0.9233093153240659,0.10106264320594888,0.10106264320594888
4.117971873339611,0.954391011390123,0.10113156210198355,0.10113156210198355
4.226264629070807,0.9839819057835577,0.10119879043150964,0.10119879043150964
4.325081844064035,1.010443430460092,0.10126152695885096,0.10126152695885096
4.416994909546567,1.0341099955865865,0.10132092117800638,0.10132092117800638
4.5039899002012795,1.0553602861014895,0.10137795233647473,0.10137795233647473
4.586917802643892,1.0744282981959175,0.10143298629481912,0.10143298629481912
4.665486965319807,1.0914085719514748,0.10148569760807173,0.10148569760807173
4.737168350327646,1.106047248470681,0.10153426768596677,0.10153426768596677
4.818135202674474,1.121753852727028,0.10158969898192047,0.10158969898192047
4.908592291584634,1.1385246648639538,0.10165239490991178,0.10165239490991178
5.004477406983374,1.1557735400638625,0.10171983212624026,0.10171983212624026
5.101508207323808,1.1730678764337452,0.10178922536605466,0.10178922536605466
5.196990389316711,1.1902628968715627,0.10185876871208661,0.10185876871208661
5.289340314727559,1.2072952065687825,0.10192732544731645,0.10192732544731645
5.377018837892904,1.2239646758861098,0.10199366642860115,0.10199366642860115
5.457617837066562,1.2397690292300572,0.10205576373733452,0.10205576373733452
5.530334783688023,1.2544244620661993,0.10211271205629201,0.10211271205629201
5.61489166823761,1.271898525042781,0.10218002153199988,0.10218002153199988
5.708767663359777,1.2917340795982868,0.10225607228903333,0.10225607228903333
5.809642669286878,1.3133485187281015,0.1023392454267458,0.1023392454267458
5.91241835298441,1.3353851360889841,0.10242538919082464,0.10242538919082464
6.011783575087342,1.3563766848790755,0.10250986842804391,0.10250986842804391
6.106135292002191,1.37574947757976,0.10259104430320312,0.10259104430320312
6.195672715211576,1.3934491362703916,0.1026688548160467,0.1026688548160467
6.280467840034719,1.4095132063525948,0.10274319445552073,0.10274319445552073
6.359633450621873,1.4238928661632924,0.10281315624295692,0.10281315624295692
6.4349463455906335,1.4370644726374284,0.10288022245189524,0.10288022245189524
6.520192401789254,1.4514766744716356,0.10295676686245687,0.10295676686245687
6.612839702832292,1.4667120196378407,0.10304078567982303,0.10304078567982303
6.709948508515312,1.482430521769748,0.1031298791605248,0.1031298791605248
6.807870174234998,1.4982602642880107,0.10322090630298743,0.10322090630298743
6.903733302830172,1.5139381479638485,0.10331129164764292,0.10331129164764292
6.995706381069491,1.5292850815972496,0.10339928240882393,0.10339928240882393
7.082212649232785,1.5440661704185832,0.1034832366004861,0.1034832366004861
7.160883979181733,1.557824420867285,0.10356061450815279,0.10356061450815279
7.236736124087362,1.5713688435181743,0.1036361472036876,0.1036361472036876
7.322461325367708,1.5869701022030944,0.10372258697432707,0.10372258697432707
7.41612155769934,1.604289338115484,0.10381828016035649,0.10381828016035649
7.515870974900261,1.6229036993346002,0.10392153943789265,0.10392153943789265
7.618179165553397,1.6419761120334275,0.10402876249366089,0.10402876249366089
7.718713029946629,1.6604839133380382,0.10413529223705958,0.10413529223705958
7.815096233708345,1.6778313400734675,0.10423840202539629,0.10423840202539629
7.90667518888942,1.6938405984431448,0.10433718979427566,0.10433718979427566
7.993012600393219,1.7084640004313876,0.10443102056199578,0.10443102056199578
8.072830323128724,1.7215826438425696,0.10451836453027223,0.10451836453027223
8.15489934708535,1.734712696216938,0.10460879017435137,0.10460879017435137
8.24507051109832,1.748806239024,0.10470890966455672,0.10470890966455672
