phi,rho,slice_name,omega0,theta0,phi0,rho0,j_ext,gamma_host,A0,xp0,psi0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,psi_final,psi_min,psi_max,probe_response_ratio,probe_boundary_delta,core_mean_abs_psi,outer_mean_abs_psi,localization_ratio,sample_count
0.8975979010256552,-4.487989505128276,phi_rho,0.5,0.0,0.8975979010256552,-4.487989505128276,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.5725529426559777,0.35725529426559777,0.12604412126025208,0.1,0.12604412126025208,1.2604412126025206,0.026044121260252073,0.10000252656096352,0.12110655878536089,0.8257399728300399,224
0.8975979010256552,-2.6927937030769655,phi_rho,0.5,0.0,0.8975979010256552,-2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.248845225060013,0.3248845225060013,0.12453117675150015,0.1,0.12453117675150015,1.2453117675150014,0.02453117675150014,0.10000299664188568,0.11989087508490243,0.8341168297509476,243
0.8975979010256552,-0.8975979010256552,phi_rho,0.5,0.0,0.8975979010256552,-0.8975979010256552,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.879714417241524,0.2879714417241524,0.1231554631527955,0.1,0.1231554631527955,1.231554631527955,0.0231554631527955,0.10000248650854755,0.11874998342932135,0.8421263196897026,267
0.8975979010256552,0.8975979010256552,phi_rho,0.5,0.0,0.8975979010256552,0.8975979010256552,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.8797144172496454,0.2879714417249645,0.12315546315279943,0.1,0.12315546315279943,1.2315546315279942,0.023155463152799427,0.10000248650854428,0.1187499834291282,0.8421263196910448,267
0.8975979010256552,2.6927937030769655,phi_rho,0.5,0.0,0.8975979010256552,2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.248845225079767,0.3248845225079767,0.12453117675151809,0.1,0.12453117675151809,1.2453117675151808,0.024531176751518086,0.1000029966418739,0.11989087508157664,0.8341168297739878,243
0.8975979010256552,4.487989505128276,phi_rho,0.5,0.0,0.8975979010256552,4.487989505128276,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.5725529426720914,0.35725529426720914,0.12604412126027434,0.1,0.12604412126027434,1.2604412126027433,0.026044121260274333,0.10000252656095202,0.12110655878286791,0.8257399728469427,224
0.8975979010256552,6.283185307179586,phi_rho,0.5,0.0,0.8975979010256552,6.283185307179586,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.6776769289112137,0.3677676928911214,0.12664381943247752,0.1,0.12664381943247752,1.2664381943247751,0.02664381943247751,0.10000269490044239,0.12165825616894914,0.8219967805684042,218
2.6927937030769655,-6.283185307179586,phi_rho,0.5,0.0,2.6927937030769655,-6.283185307179586,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.7636123030583193,0.17636123030583192,0.1201416360380108,0.1,0.1201416360380108,1.201416360380108,0.020141636038010793,0.10000217318521788,0.11629839638332982,0.8598757703898329,190
2.6927937030769655,-4.487989505128276,phi_rho,0.5,0.0,2.6927937030769655,-4.487989505128276,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.671159250315675,0.1671159250315675,0.11993834608226044,0.1,0.11993834608226044,1.1993834608226044,0.01993834608226043,0.10000298212440065,0.11618652806830475,0.8607106502537887,197
2.6927937030769655,-2.6927937030769655,phi_rho,0.5,0.0,2.6927937030769655,-2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.447807532395815,0.1447807532395815,0.1194719153181928,0.1,0.1194719153181928,1.194719153181928,0.019471915318192798,0.1000026769865207,0.1157871118006876,0.8636771004242878,216
