r,mass_m,psi,abs_psi
6.5221103204276645,1.4517959198705748,0.1029584971327193,0.1029584971327193
6.614888868704127,1.4670455170916274,0.10304265443448686,0.10304265443448686
6.712053082216424,1.4827701325881402,0.10313182256298467,0.10313182256298467
6.809956189625164,1.4985988753960076,0.10322285932890572,0.10322285932890572
6.905752568505989,1.5142714814705367,0.1033132098114118,0.1033132098114118
6.997625650883392,1.5296091978892128,0.1034011323548432,0.1034011323548432
7.083994048588746,1.544374349879606,0.1034849778405369,0.1034849778405369
7.162455182553056,1.558102262037078,0.1035621698862254,0.1035621698862254
7.238555898884731,1.5716969645717058,0.10363797039938653,0.10363797039938653
7.324474885029377,1.5873398072921912,0.10372463072659033,0.10372463072659033
7.4182953104080465,1.6046937431348622,0.10382051600967689,0.10382051600967689
7.518148413693068,1.6233292846172973,0.1039239122926556,0.1039239122926556
7.620460917594885,1.6423995444621293,0.10403116799171759,0.10403116799171759
7.720918637530363,1.6608858206148296,0.10413764142546275,0.10413764142546275
7.8171982768424515,1.6782042986830819,0.10424066080409317,0.10424066080409317
7.908666166546602,1.6941830237768762,0.10433934601496893,0.10433934601496893
7.994876770771891,1.708774678746748,0.10443305391642602,0.10443305391642602
8.074520231046005,1.7218564751925283,0.10452022009721014,0.10452022009721014
8.156788350712127,1.735011156689765,0.10461087916087358,0.10461087916087358
8.247113915694905,1.749122469699577,0.10471118830326652,0.10471118830326652
8.343467341159245,1.763928982945055,0.10481915821884503,0.10481915821884503
8.443045902265183,1.779132979004133,0.10493189654166156,0.10493189654166156
8.542464383598084,1.7943797795354066,0.10504573995089748,0.10504573995089748
8.639014855735875,1.80938308560363,0.10515763146499085,0.10515763146499085
8.730893070302809,1.8239240901846467,0.1052653998733764,0.1052653998733764
8.807409934732888,1.8362635462586365,0.10535614400558527,0.10535614400558527
8.883911354388065,1.8488174425088528,0.10544778392396047,0.10544778392396047
8.964036613723406,1.8621882982206008,0.1055447396168164,0.1055447396168164
9.052771205122156,1.8772259398796383,0.10565325048810668,0.10565325048810668
9.148587265095122,1.8936627446467904,0.10577170628988193,0.10577170628988193
9.249768095930786,1.911126653943733,0.10589815106044154,0.10589815106044154
9.353186357781412,1.9289373192841353,0.10602871562441925,0.10602871562441925
9.45501427411588,1.9462791008979394,0.1061584645831228,0.1061584645831228
9.552842861291786,1.9626337460000067,0.10628414199135769,0.10628414199135769
9.645709155770527,1.9778083970283689,0.10640431962907063,0.10640431962907063
9.732878362773954,1.991718418141881,0.10651788072068631,0.10651788072068631
9.812736269854557,2.0041905371524913,0.1066225647289014,0.1066225647289014
9.900763355674725,2.0176813339009336,0.1067387021896573,0.1067387021896573
9.995579615878293,2.0319909688598234,0.10686472493562287,0.10686472493562287
10.095324140724015,2.0469126706038554,0.10699842262948886,0.10699842262948886
10.19714365402847,2.0621396871053537,0.10713619869427858,0.10713619869427858
10.29779225000353,2.077310111003692,0.10727378702317945,0.10727378702317945
10.394769234965842,2.092130105939858,0.10740775853176172,0.10740775853176172
10.486370535876281,2.10636496584884,0.10753562509742746,0.10753562509742746
10.570869815911262,2.119720774394666,0.10765474254309852,0.10765474254309852
10.648089916076438,2.1321141775232113,0.10776457957183948,0.10776457957183948
10.73442558055207,2.1461654154716614,0.10788847724323286,0.10788847724323286
10.828118445424424,2.161604290631071,0.10802420192363706,0.10802420192363706
10.927906811127334,2.1781896624225343,0.1081701390044016,0.1081701390044016
11.031798034522827,2.1955039564713785,0.10832349270666931,0.10832349270666931
11.136468211717052,2.21287111558926,0.10847934688520645,0.10847934688520645
11.238561938972799,2.2296228278447767,0.1086325735583656,0.1086325735583656
11.336178680290892,2.2453880978905225,0.10878013116079426,0.10878013116079426
11.428406499361312,2.260021024768949,0.10892045485999335,0.10892045485999335
11.51420973896691,2.273405702385539,0.10905179701484485,0.10905179701484485
11.602260158096943,2.286937942130577,0.109187393897255,0.109187393897255
11.69720105858206,2.301354359939567,0.10933457217192107,0.10933457217192107
11.79747093743118,2.3164693781903396,0.1094911795722411,0.1094911795722411
11.900743512347262,2.3320256389641982,0.10965383161401182,0.10965383161401182
12.003863529152898,2.347654131646395,0.10981772360461463,0.10981772360461463
12.103957643524215,2.363000189156288,0.10997831566153758,0.10997831566153758
12.199069677067804,2.377797213923555,0.11013235799018034,0.11013235799018034
12.287647342947148,2.391790660209325,0.11027711671673471,0.11027711671673471
12.36741506482156,2.4045717993355713,0.11040855887262747,0.11040855887262747
12.453298199690385,2.418511862337839,0.11055121449622628,0.11055121449622628
12.546570873349896,2.43383170760258,0.11070744856121952,0.11070744856121952
12.646056514046537,2.4503233463382736,0.11087552707521701,0.11087552707521701
12.750240416503843,2.4676779170973933,0.11105304643749105,0.11105304643749105
12.856407288138723,2.4853497677119214,0.11123542307913441,0.11123542307913441
12.961113647932336,2.5026675405977263,0.1114166554741923,0.1114166554741923
13.06186518017146,2.519154552226338,0.11159225160741251,0.11159225160741251
13.157426444695384,2.534594928817681,0.11175986142706729,0.11175986142706729
13.246879443837715,2.5488693055260057,0.11191768681266974,0.11191768681266974
13.33642676739405,2.563004512237007,0.11207659606643737,0.11207659606643737
13.432610768567995,2.5780595224847835,0.11224834782287721,0.11224834782287721
13.534048270666307,2.5938637957309587,0.11243074768373988,0.11243074768373988
13.638675066971766,2.610176197927998,0.11262034298893704,0.11262034298893704
13.743485651419896,2.6266204136805276,0.11281186624033362,0.11281186624033362
13.845506905776801,2.6428013626746125,0.11299992169813476,0.11299992169813476
13.942657426263645,2.658418696886105,0.11318056157031607,0.11318056157031607
14.033431164302845,2.673218492992912,0.11335075916826809,0.11335075916826809
14.115898978325927,2.6868422097404294,0.11350657888221459,0.11350657888221459
14.203003572742428,2.701407039519709,0.11367238791872955,0.11367238791872955
14.297254422704725,2.717344228299151,0.1138531928820876,0.1138531928820876
14.397558721924778,2.734460829675202,0.11404714445162878,0.11404714445162878
14.502571149564805,2.752483072633555,0.11425181167274844,0.11425181167274844
14.60985187512324,2.7709170288166667,0.11446250340342885,0.11446250340342885
14.716074696986142,2.789108256783873,0.11467262084446313,0.11467262084446313
14.81857889684777,2.8065431376872905,0.1148767328891157,0.1148767328891157
14.915969406252284,2.8229679435832615,0.11507185688310329,0.11507185688310329
15.007339302890886,2.8382496379973206,0.11525597313148203,0.11525597313148203
15.099574325501878,2.853568847320999,0.11544288851046176,0.11544288851046176
15.197968445247403,2.8698328672963616,0.11564350116613471,0.11564350116613471
15.30122513163765,2.8868772391517834,0.11585545334294756,0.11585545334294756
15.407290751610967,2.9044393646628843,0.11607479155479952,0.11607479155479952
15.513187163304911,2.9221073394517876,0.11629552594137163,0.11629552594137163
15.616011965004086,2.939454493490446,0.11651162150150551,0.11651162150150551
15.71376625171652,2.956161806844768,0.11671873797904593,0.11671873797904593
15.805015343221955,2.9719653232058105,0.11691358082751692,0.11691358082751692
15.8878982186651,2.986496205646272,0.11709183100354788,0.11709183100354788
15.977467540881747,3.002378364905716,0.11728581246577115,0.11728581246577115
16.07372557925538,3.0196292399784492,0.11749581291537234,0.11749581291537234
16.175698471541256,3.038066899621925,0.11771995514393295,0.11771995514393295
