family,function_class,theta,phi,rho,theta_label,phi_label,rho_label,beta,gamma,delta,R,J_ang_direct,J_ang_formula,formula_abs_error,vacuum_hit,sign_flip_hit,singular_sheet_hit
periodic_simple,P,-1.5707963267948966,-4.71238898038469,-3.141592653589793,-pi/2,-3pi/2,-pi,-2.2,2.2,-2.6942229581241775e-16,3.111269837220809,1.137317213545763e-35,1.1373172135457604e-35,2.539126474587586e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,-1.5707963267948966,-pi/2,-3pi/2,-pi/2,-2.2,2.2,-2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,-0.7853981633974483,-pi/2,-3pi/2,-pi/4,-2.2,2.2,-1.5556349186104046,3.4785054261852175,-7.648753753456284e-34,-7.648753753456346e-34,6.158049892052419e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,0.0,-pi/2,-3pi/2,0,-2.2,2.2,0.0,3.111269837220809,-1.137317213545763e-35,-1.1373172135457604e-35,2.539126474587586e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,0.7853981633974483,-pi/2,-3pi/2,pi/4,-2.2,2.2,1.5556349186104046,3.4785054261852175,-7.648753753456284e-34,-7.648753753456346e-34,6.158049892052419e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,1.5707963267948966,-pi/2,-3pi/2,pi/2,-2.2,2.2,2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,3.141592653589793,-pi/2,-3pi/2,pi,-2.2,2.2,2.6942229581241775e-16,3.111269837220809,1.137317213545763e-35,1.1373172135457604e-35,2.539126474587586e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,4.71238898038469,-pi/2,-3pi/2,3pi/2,-2.2,2.2,-2.2,3.8105117766515306,5.8272515508100765e-49,5.827251550810121e-49,4.481907975998625e-63,False,False,False
periodic_simple,P,-1.5707963267948966,-4.71238898038469,6.283185307179586,-pi/2,-3pi/2,2pi,-2.2,2.2,-5.388445916248355e-16,3.111269837220809,-1.137317213545763e-35,-1.1373172135457604e-35,2.539126474587586e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,-6.283185307179586,-pi/2,-pi,-2pi,-2.2,-2.6942229581241775e-16,5.388445916248355e-16,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,-4.71238898038469,-pi/2,-pi,-3pi/2,-2.2,-2.6942229581241775e-16,2.2,3.111269837220809,1.137317213545763e-35,1.1373172135457606e-35,2.405488239082976e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,-3.141592653589793,-pi/2,-pi,-pi,-2.2,-2.6942229581241775e-16,-2.6942229581241775e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,-1.5707963267948966,-pi/2,-pi,-pi/2,-2.2,-2.6942229581241775e-16,-2.2,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,-0.7853981633974483,-pi/2,-pi,-pi/4,-2.2,-2.6942229581241775e-16,-1.5556349186104046,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,0.0,-pi/2,-pi,0,-2.2,-2.6942229581241775e-16,0.0,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,0.7853981633974483,-pi/2,-pi,pi/4,-2.2,-2.6942229581241775e-16,1.5556349186104046,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,1.5707963267948966,-pi/2,-pi,pi/2,-2.2,-2.6942229581241775e-16,2.2,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,3.141592653589793,-pi/2,-pi,pi,-2.2,-2.6942229581241775e-16,2.6942229581241775e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,4.71238898038469,-pi/2,-pi,3pi/2,-2.2,-2.6942229581241775e-16,-2.2,3.111269837220809,1.137317213545763e-35,1.1373172135457606e-35,2.405488239082976e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-3.141592653589793,6.283185307179586,-pi/2,-pi,2pi,-2.2,-2.6942229581241775e-16,-5.388445916248355e-16,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,-6.283185307179586,-pi/2,-pi/2,-2pi,-2.2,-2.2,5.388445916248355e-16,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,-4.71238898038469,-pi/2,-pi/2,-3pi/2,-2.2,-2.2,2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,-3.141592653589793,-pi/2,-pi/2,-pi,-2.2,-2.2,-2.6942229581241775e-16,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-pi/2,-pi/2,-pi/2,-2.2,-2.2,-2.2,3.8105117766515306,6.47472394534456e-50,6.474723945344582e-50,2.1839805815247537e-64,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,-0.7853981633974483,-pi/2,-pi/2,-pi/4,-2.2,-2.2,-1.5556349186104046,3.4785054261852175,2.549584584485434e-34,2.549584584485449e-34,1.4967482376516296e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,0.0,-pi/2,-pi/2,0,-2.2,-2.2,0.0,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,0.7853981633974483,-pi/2,-pi/2,pi/4,-2.2,-2.2,1.5556349186104046,3.4785054261852175,2.549584584485434e-34,2.549584584485449e-34,1.4967482376516296e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-pi/2,-pi/2,pi/2,-2.2,-2.2,2.2,3.8105117766515306,6.47472394534456e-50,6.474723945344582e-50,2.1839805815247537e-64,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-pi/2,-pi/2,pi,-2.2,-2.2,2.6942229581241775e-16,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,4.71238898038469,-pi/2,-pi/2,3pi/2,-2.2,-2.2,-2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,-1.5707963267948966,6.283185307179586,-pi/2,-pi/2,2pi,-2.2,-2.2,-5.388445916248355e-16,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,-6.283185307179586,-pi/2,-pi/4,-2pi,-2.2,-1.5556349186104046,5.388445916248355e-16,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,-4.71238898038469,-pi/2,-pi/4,-3pi/2,-2.2,-1.5556349186104046,2.2,3.4785054261852175,-7.648753753456284e-34,-7.648753753456347e-34,6.243578362775369e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,-3.141592653589793,-pi/2,-pi/4,-pi,-2.2,-1.5556349186104046,-2.6942229581241775e-16,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,-1.5707963267948966,-pi/2,-pi/4,-pi/2,-2.2,-1.5556349186104046,-2.2,3.4785054261852175,2.549584584485434e-34,2.5495845844854496e-34,1.5395124730131047e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,-0.7853981633974483,-pi/2,-pi/4,-pi/4,-2.2,-1.5556349186104046,-1.5556349186104046,3.111269837220809,3.095633272487524e-20,3.095633272487505e-20,1.925929944387236e-34,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,0.0,-pi/2,-pi/4,0,-2.2,-1.5556349186104046,0.0,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,0.7853981633974483,-pi/2,-pi/4,pi/4,-2.2,-1.5556349186104046,1.5556349186104046,3.111269837220809,3.095633272487524e-20,3.095633272487505e-20,1.925929944387236e-34,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,1.5707963267948966,-pi/2,-pi/4,pi/2,-2.2,-1.5556349186104046,2.2,3.4785054261852175,2.549584584485434e-34,2.5495845844854496e-34,1.5395124730131047e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,3.141592653589793,-pi/2,-pi/4,pi,-2.2,-1.5556349186104046,2.6942229581241775e-16,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,4.71238898038469,-pi/2,-pi/4,3pi/2,-2.2,-1.5556349186104046,-2.2,3.4785054261852175,-7.648753753456284e-34,-7.648753753456347e-34,6.243578362775369e-48,False,False,False
periodic_simple,P,-1.5707963267948966,-0.7853981633974483,6.283185307179586,-pi/2,-pi/4,2pi,-2.2,-1.5556349186104046,-5.388445916248355e-16,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,-6.283185307179586,-pi/2,0,-2pi,-2.2,0.0,5.388445916248355e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,-4.71238898038469,-pi/2,0,-3pi/2,-2.2,0.0,2.2,3.111269837220809,-1.137317213545763e-35,-1.1373172135457606e-35,2.405488239082976e-50,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,-3.141592653589793,-pi/2,0,-pi,-2.2,0.0,-2.6942229581241775e-16,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,-1.5707963267948966,-pi/2,0,-pi/2,-2.2,0.0,-2.2,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,-0.7853981633974483,-pi/2,0,-pi/4,-2.2,0.0,-1.5556349186104046,2.694438717061496,1.1873281169692712e-17,1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,0.0,-pi/2,0,0,-2.2,0.0,0.0,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,0.7853981633974483,-pi/2,0,pi/4,-2.2,0.0,1.5556349186104046,2.694438717061496,1.1873281169692712e-17,1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,1.5707963267948966,-pi/2,0,pi/2,-2.2,0.0,2.2,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,3.141592653589793,-pi/2,0,pi,-2.2,0.0,2.6942229581241775e-16,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,4.71238898038469,-pi/2,0,3pi/2,-2.2,0.0,-2.2,3.111269837220809,-1.137317213545763e-35,-1.1373172135457606e-35,2.405488239082976e-50,False,False,False
periodic_simple,P,-1.5707963267948966,0.0,6.283185307179586,-pi/2,0,2pi,-2.2,0.0,-5.388445916248355e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,-6.283185307179586,-pi/2,pi/4,-2pi,-2.2,1.5556349186104046,5.388445916248355e-16,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,-4.71238898038469,-pi/2,pi/4,-3pi/2,-2.2,1.5556349186104046,2.2,3.4785054261852175,-7.648753753456284e-34,-7.648753753456347e-34,6.243578362775369e-48,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,-3.141592653589793,-pi/2,pi/4,-pi,-2.2,1.5556349186104046,-2.6942229581241775e-16,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,-1.5707963267948966,-pi/2,pi/4,-pi/2,-2.2,1.5556349186104046,-2.2,3.4785054261852175,2.549584584485434e-34,2.5495845844854496e-34,1.5395124730131047e-48,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,-0.7853981633974483,-pi/2,pi/4,-pi/4,-2.2,1.5556349186104046,-1.5556349186104046,3.111269837220809,3.095633272487524e-20,3.095633272487505e-20,1.925929944387236e-34,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,0.0,-pi/2,pi/4,0,-2.2,1.5556349186104046,0.0,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,0.7853981633974483,-pi/2,pi/4,pi/4,-2.2,1.5556349186104046,1.5556349186104046,3.111269837220809,3.095633272487524e-20,3.095633272487505e-20,1.925929944387236e-34,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,1.5707963267948966,-pi/2,pi/4,pi/2,-2.2,1.5556349186104046,2.2,3.4785054261852175,2.549584584485434e-34,2.5495845844854496e-34,1.5395124730131047e-48,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,3.141592653589793,-pi/2,pi/4,pi,-2.2,1.5556349186104046,2.6942229581241775e-16,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,4.71238898038469,-pi/2,pi/4,3pi/2,-2.2,1.5556349186104046,-2.2,3.4785054261852175,-7.648753753456284e-34,-7.648753753456347e-34,6.243578362775369e-48,False,False,False
periodic_simple,P,-1.5707963267948966,0.7853981633974483,6.283185307179586,-pi/2,pi/4,2pi,-2.2,1.5556349186104046,-5.388445916248355e-16,2.694438717061496,1.1873281169692712e-17,1.1873281169692678e-17,3.389636702121535e-32,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,-6.283185307179586,-pi/2,pi/2,-2pi,-2.2,2.2,5.388445916248355e-16,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,-4.71238898038469,-pi/2,pi/2,-3pi/2,-2.2,2.2,2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,-3.141592653589793,-pi/2,pi/2,-pi,-2.2,2.2,-2.6942229581241775e-16,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-pi/2,pi/2,-pi/2,-2.2,2.2,-2.2,3.8105117766515306,6.47472394534456e-50,6.474723945344582e-50,2.1839805815247537e-64,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,-0.7853981633974483,-pi/2,pi/2,-pi/4,-2.2,2.2,-1.5556349186104046,3.4785054261852175,2.549584584485434e-34,2.549584584485449e-34,1.4967482376516296e-48,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,0.0,-pi/2,pi/2,0,-2.2,2.2,0.0,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,0.7853981633974483,-pi/2,pi/2,pi/4,-2.2,2.2,1.5556349186104046,3.4785054261852175,2.549584584485434e-34,2.549584584485449e-34,1.4967482376516296e-48,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-pi/2,pi/2,pi/2,-2.2,2.2,2.2,3.8105117766515306,6.47472394534456e-50,6.474723945344582e-50,2.1839805815247537e-64,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,3.141592653589793,-pi/2,pi/2,pi,-2.2,2.2,2.6942229581241775e-16,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,4.71238898038469,-pi/2,pi/2,3pi/2,-2.2,2.2,-2.2,3.8105117766515306,-1.9424171836033634e-49,-1.942417183603374e-49,1.0635035875250975e-63,False,False,False
periodic_simple,P,-1.5707963267948966,1.5707963267948966,6.283185307179586,-pi/2,pi/2,2pi,-2.2,2.2,-5.388445916248355e-16,3.111269837220809,3.791057378485886e-36,3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,-6.283185307179586,-pi/2,pi,-2pi,-2.2,2.6942229581241775e-16,5.388445916248355e-16,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,-4.71238898038469,-pi/2,pi,-3pi/2,-2.2,2.6942229581241775e-16,2.2,3.111269837220809,1.137317213545763e-35,1.1373172135457606e-35,2.405488239082976e-50,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,-3.141592653589793,-pi/2,pi,-pi,-2.2,2.6942229581241775e-16,-2.6942229581241775e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-pi/2,pi,-pi/2,-2.2,2.6942229581241775e-16,-2.2,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,-0.7853981633974483,-pi/2,pi,-pi/4,-2.2,2.6942229581241775e-16,-1.5556349186104046,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,0.0,-pi/2,pi,0,-2.2,2.6942229581241775e-16,0.0,2.2,-8.80561558051559e-17,-8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,0.7853981633974483,-pi/2,pi,pi/4,-2.2,2.6942229581241775e-16,1.5556349186104046,2.694438717061496,-1.1873281169692712e-17,-1.1873281169692677e-17,3.543711097672514e-32,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,1.5707963267948966,-pi/2,pi,pi/2,-2.2,2.6942229581241775e-16,2.2,3.111269837220809,-3.791057378485886e-36,-3.791057378485869e-36,1.6704779438076223e-50,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,3.141592653589793,-pi/2,pi,pi,-2.2,2.6942229581241775e-16,2.6942229581241775e-16,2.2,8.80561558051559e-17,8.80561558051557e-17,1.9721522630525295e-31,False,False,False
periodic_simple,P,-1.5707963267948966,3.141592653589793,4.71238898038469,-pi/2,pi,3pi/2,-2.2,2.6942229581241775e-16,-2.2,3.111269837220809,1.137317213545763e-35,1.1373172135457606e-35,2.405488239082976e-50,False,False,False
