family,variable,scan_value,alpha,beta,gamma,delta,R,q0,q1,q2,q3,norm,vector_mag,jac_det,singular_sheet_hit
periodic_simple,theta,-1.644427404613407,0.0,-2.1940390046931184,0.0,0.0,2.1940390046931184,-0.5836712468174358,-0.8119900711453188,0.0,0.0,1.0,0.8119900711453188,-0.037550653491083115,False
periodic_simple,theta,-1.6321555583103224,0.0,-2.195859848380328,0.0,0.0,2.195859848380328,-0.5851487854230737,-0.8109259515627193,0.0,0.0,1.0,0.8109259515627193,-0.031167115519233075,False
periodic_simple,theta,-1.619883712007237,0.0,-2.1973500036513793,0.0,0.0,2.1973500036513793,-0.5863565408773311,-0.8100530889826733,0.0,0.0,1.0,0.8100530889826733,-0.02485192579966158,False
periodic_simple,theta,-1.6076118657041523,0.0,-2.1985092460943694,0.0,0.0,2.1985092460943694,-0.5872951946032983,-0.8093728154539624,0.0,0.0,1.0,0.8093728154539624,-0.01859130059296488,False
periodic_simple,theta,-1.5953400194010667,0.0,-2.1993374011316495,0.0,0.0,2.1993374011316495,-0.5879652793053544,-0.8088861664853569,0.0,0.0,1.0,0.8088861664853569,-0.012371532012993507,False
periodic_simple,theta,-1.583068173097982,0.0,-2.199834344046118,0.0,0.0,2.199834344046118,-0.5883671769381803,-0.8085938814397472,0.0,0.0,1.0,0.8085938814397472,-0.006178969321225044,False
periodic_simple,theta,-1.5707963267948966,0.0,-2.2,0.0,0.0,2.2,-0.5885011172553458,-0.8084964038195901,0.0,0.0,1.0,0.8084964038195901,3.081965453180449e-17,False
periodic_simple,theta,-1.558524480491811,0.0,-2.199834344046118,0.0,0.0,2.199834344046118,-0.5883671769381803,-0.8085938814397472,0.0,0.0,1.0,0.8085938814397472,0.006178969321225106,False
periodic_simple,theta,-1.5462526341887264,0.0,-2.1993374011316495,0.0,0.0,2.1993374011316495,-0.5879652793053544,-0.8088861664853569,0.0,0.0,1.0,0.8088861664853569,0.012371532012993567,False
periodic_simple,theta,-1.5339807878856409,0.0,-2.198509246094369,0.0,0.0,2.198509246094369,-0.5872951946032979,-0.8093728154539627,0.0,0.0,1.0,0.8093728154539627,0.018591300592964956,False
